"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",159,70.8
"2","Lurrus of the Dream-Den",99,70.7
"3","Kaheera, the Orphanguard",52,69.7
"4","Rest in Peace",56,69.6
"5","Chalice of the Void",75,69.5
"6","Dress Down",52,69.4
"7","Pithing Needle",68,69.3
"8","Relic of Progenitus",76,69.3
"9","Celestial Purge",44,69.1
"10","Fury",29,69
"11","Engineered Explosives",164,69
"12","Kolaghan's Command",29,68.8
"13","Flusterstorm",109,68.6
"14","Jace, the Mind Sculptor",47,68.4
"15","Thoughtseize",64,68.4
"16","Shark Typhoon",27,68.3
"17","Nihil Spellbomb",59,68.2
"18","Alpine Moon",87,68.2
"19","Force of Negation",70,67.9
"20","Leyline of Sanctity",21,67.8
"21","Spreading Seas",41,67.8
"22","Blood Moon",68,67.5
"23","Dovin's Veto",40,67.4
"24","Seal of Cleansing",32,67.1
"25","Sanctifier en-Vec",45,67
"26","Force of Vigor",107,67
"27","Spell Pierce",31,66.9
"28","Sword of War and Peace",11,66.7
"29","Terminate",26,66.7
"30","Torpor Orb",39,66.6
"31","Prismatic Ending",46,66.6
"32","Sword of Sinew and Steel",10,66.5
"33","Veil of Summer",53,66.5
"34","Silence",12,66.4
"35","On Thin Ice",9,66.3
"36","Kor Firewalker",15,66
"37","Blossoming Calm",21,66
"38","Endurance",106,66
"39","Emrakul, the Aeons Torn",24,65.9
"40","Path to Exile",43,65.9
"41","Obsidian Charmaw",10,65.8
"42","Aether Gust",15,65.6
"43","Subtlety",16,65.6
"44","Void Mirror",32,65
"45","Soul-Guide Lantern",35,65
"46","Hushbringer",28,64.8
"47","Lightning Helix",31,64.7
"48","Knight of Malice",17,64.4
"49","Defense Grid",16,64.4
"50","Nature's Claim",14,64.3
