"","CardNames","DeckCount","Winrate95Min"
"1","Scalding Tarn",188,70.5
"2","Polluted Delta",110,70.3
"3","Counterspell",124,70.3
"4","Mishra's Bauble",103,70
"5","Unholy Heat",110,70
"6","Flooded Strand",175,69.9
"7","Snow-Covered Plains",52,69.8
"8","Steam Vents",186,69.7
"9","Island",167,69.6
"10","Shadowspear",80,69.5
"11","Archmage's Charm",83,69.5
"12","Dragon's Rage Channeler",96,69.4
"13","Expressive Iteration",140,69.4
"14","Supreme Verdict",66,69.3
"15","Raugrin Triome",109,69.3
"16","Prismatic Ending",123,69.1
"17","Lightning Bolt",159,69.1
"18","Teferi, Time Raveler",117,69
"19","Ragavan, Nimble Pilferer",114,69
"20","Misty Rainforest",185,69
"21","Fatal Push",20,68.9
"22","Jace, the Mind Sculptor",47,68.9
"23","Stomping Ground",120,68.9
"24","Puresteel Paladin",50,68.8
"25","Colossus Hammer",50,68.8
"26","Sigarda's Aid",50,68.8
"27","Inkmoth Nexus",50,68.8
"28","Memnite",52,68.7
"29","Teferi, Hero of Dominaria",61,68.6
"30","Brazen Borrower",62,68.6
"31","Solitude",95,68.6
"32","Silent Clearing",49,68.5
"33","Blood Crypt",48,68.5
"34","Thoughtseize",72,68.5
"35","Spirebluff Canal",67,68.5
"36","Hallowed Fountain",107,68.5
"37","Temple Garden",76,68.4
"38","Wrenn and Six",94,68.4
"39","Urza's Saga",99,68.4
"40","Inquisition of Kozilek",42,68.3
"41","Kolaghan's Command",32,68.2
"42","Consider",48,68.2
"43","Sacred Foundry",104,68.2
"44","Knight of Autumn",6,68.1
"45","Snow-Covered Forest",50,68.1
"46","Serum Visions",52,68.1
"47","Plains",120,68.1
"48","Blackcleave Cliffs",32,68
"49","Ornithopter",51,68
"50","Stoneforge Mystic",56,68
