"","CardNames","DeckCount","WinrateAverage"
"1","Scalding Tarn",188,73
"2","Steam Vents",186,72.2
"3","Misty Rainforest",185,71.6
"4","Flooded Strand",175,72.6
"5","Island",167,72.3
"6","Lightning Bolt",159,71.9
"7","Expressive Iteration",140,72.3
"8","Counterspell",124,73.5
"9","Breeding Pool",123,70.9
"10","Prismatic Ending",123,72.3
"11","Stomping Ground",120,72.2
"12","Plains",120,71.5
"13","Teferi, Time Raveler",117,72.4
"14","Ragavan, Nimble Pilferer",114,72.2
"15","Unholy Heat",110,73.3
"16","Polluted Delta",110,73.6
"17","Raugrin Triome",109,72.8
"18","Hallowed Fountain",107,72
"19","Sacred Foundry",104,71.7
"20","Mishra's Bauble",103,73.4
"21","Forest",101,70.3
"22","Urza's Saga",99,72.1
"23","Dragon's Rage Channeler",96,73
"24","Solitude",95,72.3
"25","Wrenn and Six",94,72.2
"26","Wooded Foothills",94,71.2
"27","Force of Negation",93,71.6
"28","Archmage's Charm",83,73.3
"29","Ketria Triome",80,71.9
"30","Shadowspear",80,73.6
"31","Windswept Heath",78,71.8
"32","Temple Garden",76,72.5
"33","Fury",75,69.9
"34","Mountain",75,71.1
"35","Thoughtseize",72,72.8
"36","Omnath, Locus of Creation",71,72.2
"37","Fiery Islet",68,72.2
"38","Spirebluff Canal",67,72.6
"39","Supreme Verdict",66,73.9
"40","Brazen Borrower",62,72.9
"41","Teferi, Hero of Dominaria",61,73.3
"42","Bloodstained Mire",59,72.7
"43","Esper Sentinel",57,72.5
"44","Spreading Seas",56,71.4
"45","Stoneforge Mystic",56,72.9
"46","Arid Mesa",55,70.5
"47","Murktide Regent",54,72.6
"48","Serum Visions",52,72.8
"49","Snow-Covered Plains",52,74.7
"50","Memnite",52,73.8
