"","PLAYERS","NO_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"86","fengshai",1,8,0.75,0.349144205587176,0.968145973750056,18,"Selesnya Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#fengshai_th_place"
"87","aspiringspike",1,8,0.75,0.349144205587176,0.968145973750056,18,"Stoneblade","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#aspiringspike_th_place"
"88","RagingTiltMonster",1,8,0.75,0.349144205587176,0.968145973750056,18,"Orzhov Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#ragingtiltmonster_th_place"
"89","StormQrow",1,8,0.75,0.349144205587176,0.968145973750056,18,"Land Destruction","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#stormqrow_th_place"
"90","MarioBBrega",1,8,0.75,0.349144205587176,0.968145973750056,18,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#mariobbrega_th_place"
"91","chequeredmox",1,8,0.75,0.349144205587176,0.968145973750056,18,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#chequeredmox_th_place"
"92","Saviall",1,8,0.75,0.349144205587176,0.968145973750056,18,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#saviall_th_place"
"93","Termahgerf",1,8,0.75,0.349144205587176,0.968145973750056,18,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#termahgerf_th_place"
"94","Cat_Lear",1,8,0.75,0.349144205587176,0.968145973750056,18,"Boros Blink","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#cat_lear_th_place"
"95","Morgento",1,8,0.75,0.349144205587176,0.968145973750056,18,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-03-01#morgento_th_place"
"96","ACG88",3,17,0.352941176470588,0.142097483110221,0.616716336556597,18,"Green Tron; Burn","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-23#acg_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-24#acg_-; "
"97","Gerschi",2,8,0.75,0.349144205587176,0.968145973750056,18,"Jeskai Control; Blue Scapeshift","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-23#gerschi_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-27#gerschi_-"
"98","Oderus Urungus",2,13,0.461538461538462,0.192232441801288,0.748654517729696,18,"Green Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-23#oderus_urungus_-; "
"99","yamakiller",2,13,0.461538461538462,0.192232441801288,0.748654517729696,18,"Heliod Combo","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-26#yamakiller_-; "
"100","Eggy216",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Goblins","1",""
"101","NMT_Sco94",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Dredge","1",""
"102","abisbocci",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"WURG Midrange","1",""
"103","mastahoova",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Heliod Combo","1",""
"104","nerdkneereape",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Living End","1",""
"105","VilaCelta",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Azorius Control","1",""
"106","Bgoose321",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Shadow Prowess","1",""
"107","SamuelGraebner",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Stoneblade","1",""
"108","Siulshadow",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Heliod Combo","1",""
"109","WhiTe TsaR",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Heliod Combo","1",""
"110","nikolajandmango",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Amulet Titan","1",""
"111","AlpInco",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"WURG Control","1",""
"112","_Batutinha_",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Niv To Light","1",""
"113","dm95",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Stoneblade","1",""
"114","rorschach-",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Slivers","1",""
"115","serum_visions",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Jund Midrange","1",""
"116","diem4x",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Azorius Control","1",""
"117","LordOfDarkness25",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Eldrazi Tron","1",""
"118","Olivetti",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"WURG Control","1",""
"119","szydlovski",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Grixis Shadow","1",""
"120","ReanimatorFiend",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Dredge","1",""
"121","StormThemAll",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Titan Shift","1",""
"122","RespectTheCat",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Selesnya Taxes","1",""
"123","craigilicious",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Green Tron","1",""
"124","MarcoBelacca95",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Shadow Prowess","1",""
"125","mdvayu2",2,17,0.294117647058824,0.10313551437032,0.559582718754337,15,"Burn; Pyro Ascension","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-21#mdvayu_th_place; "
"126","LuisMJ",1,8,0.625,0.244863216366552,0.914766585862746,15,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-21#luismj_th_place"
"127","10thDegree",1,8,0.625,0.244863216366552,0.914766585862746,15,"Hollow One","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-21#thdegree_th_place"
"128","haubidtran",1,8,0.625,0.244863216366552,0.914766585862746,15,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-21#haubidtran_th_place"
"129","Talisker",1,8,0.625,0.244863216366552,0.914766585862746,15,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-21#talisker_th_place"
"130","Parrotlet",1,8,0.625,0.244863216366552,0.914766585862746,15,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-21#parrotlet_st_place"
"131","Magic_Dan",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#magic_dan_th_place"
"132","IntegralHDK",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#integralhdk_th_place"
"133","Polikasoll",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#polikasoll_th_place"
"134","Sanchez5272",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#sanchez_th_place"
"135","slamanscott1228",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Stoneblade","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#slamanscott_th_place"
"136","yuseimax",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Soulflayer","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-22#yuseimax_nd_place"
"137","Ryan100495",1,8,0.625,0.244863216366552,0.914766585862746,15,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-28#ryan_th_place"
