"","CardNames","DeckCount","WinrateAverage"
"1","Scalding Tarn",166,72.4
"2","Steam Vents",161,72.5
"3","Island",151,71.9
"4","Lightning Bolt",150,71.7
"5","Mishra's Bauble",130,72.3
"6","Mountain",124,71.9
"7","Misty Rainforest",115,71.7
"8","Dragon's Rage Channeler",109,71.9
"9","Ragavan, Nimble Pilferer",99,71.6
"10","Unholy Heat",99,71.6
"11","Spirebluff Canal",95,72.5
"12","Forest",92,72.5
"13","Bloodstained Mire",89,70.6
"14","Wooded Foothills",86,71.6
"15","Flooded Strand",85,72.8
"16","Stomping Ground",83,72
"17","Swamp",81,70.4
"18","Urza's Saga",80,72.4
"19","Plains",80,70.6
"20","Expressive Iteration",74,72.3
"21","Breeding Pool",71,72.3
"22","Polluted Delta",67,71.8
"23","Blood Crypt",66,69.9
"24","Shadowspear",64,72.8
"25","Force of Negation",62,74.1
"26","Fiery Islet",62,72.2
"27","Stoneforge Mystic",60,72.6
"28","Counterspell",60,71.8
"29","Arid Mesa",60,71.4
"30","Thoughtseize",59,70.3
"31","Inquisition of Kozilek",56,70.5
"32","Brazen Borrower",56,72.7
"33","Springleaf Drum",55,72.4
"34","Sacred Foundry",55,70.1
"35","Prismatic Ending",53,70.7
"36","Silent Clearing",51,73.5
"37","Kolaghan's Command",51,71.3
"38","Inkmoth Nexus",50,73.6
"39","Serum Visions",48,73.5
"40","Teferi, Time Raveler",46,72.7
"41","Ketria Triome",46,73.5
"42","Snapcaster Mage",45,71.8
"43","Shardless Agent",45,73.4
"44","Violent Outburst",45,73.4
"45","Esper Sentinel",45,72.6
"46","Memnite",45,73.8
"47","Ornithopter",45,73.8
"48","Puresteel Paladin",45,73.8
"49","Colossus Hammer",45,73.8
"50","Sigarda's Aid",45,73.8
