"","CardNames","DeckCount","Winrate95Min"
"1","Crashing Footfalls",21,70.2
"2","Fire // Ice",27,70.2
"3","Force of Negation",62,70.2
"4","Steam Vents",161,70.1
"5","Scalding Tarn",166,70
"6","Mishra's Bauble",130,69.6
"7","Gemstone Caverns",23,69.4
"8","Flooded Strand",85,69.4
"9","Spirebluff Canal",95,69.3
"10","Island",151,69.3
"11","Inkmoth Nexus",50,69.2
"12","Forest",92,69.2
"13","Memnite",45,69.1
"14","Ornithopter",45,69.1
"15","Puresteel Paladin",45,69.1
"16","Colossus Hammer",45,69.1
"17","Sigarda's Aid",45,69.1
"18","Silent Clearing",51,69.1
"19","Mountain",124,69.1
"20","Lightning Bolt",150,69.1
"21","Serum Visions",48,69
"22","Ketria Triome",46,68.9
"23","Urza's Saga",80,68.9
"24","Dragon's Rage Channeler",109,68.9
"25","Shadowspear",64,68.8
"26","Misty Rainforest",115,68.8
"27","Shardless Agent",45,68.7
"28","Violent Outburst",45,68.7
"29","Expressive Iteration",74,68.7
"30","Stoneforge Mystic",60,68.5
"31","Breeding Pool",71,68.5
"32","Stomping Ground",83,68.5
"33","Ragavan, Nimble Pilferer",99,68.5
"34","Brazen Borrower",56,68.4
"35","Unholy Heat",99,68.4
"36","Subtlety",34,68.3
"37","Steelshaper's Gift",41,68.3
"38","Raugrin Triome",41,68.2
"39","Fiery Islet",62,68.2
"40","Wooded Foothills",86,68.2
"41","Spell Pierce",14,68.1
"42","Springleaf Drum",55,68.1
"43","Teferi, Time Raveler",46,68
"44","Polluted Delta",67,68
"45","Esper Sentinel",45,67.9
"46","Jace, the Mind Sculptor",32,67.8
"47","Counterspell",60,67.7
"48","Engineered Explosives",22,67.6
"49","Thought Scour",44,67.6
"50","Snow-Covered Plains",38,67.5
