"","CardNames","DeckCount","WinrateAverage"
"1","Plains",128,68.1
"2","Fatal Push",101,71.3
"3","Island",91,67.5
"4","Swamp",79,70.6
"5","Consider",75,67.9
"6","Den of the Bugbear",74,70.9
"7","Thoughtseize",72,72
"8","Mountain",72,69.1
"9","Blightstep Pathway",69,71.2
"10","Haunted Ridge",66,71.8
"11","Stomping Ground",66,69.2
"12","Hallowed Fountain",66,67.1
"13","Deadly Dispute",63,71.9
"14","Hive of the Eye Tyrant",62,71.2
"15","Expressive Iteration",60,69
"16","Mutavault",58,70.7
"17","Forest",57,68.1
"18","Sacred Foundry",53,69.9
"19","Hall of Storm Giants",53,68.1
"20","Castle Locthwain",53,72.2
"21","Steam Vents",53,67.7
"22","Cragcrown Pathway",49,68.8
"23","Treasure Cruise",49,70.5
"24","Opt",49,70.5
"25","Portable Hole",49,69.7
"26","Prosperous Innkeeper",48,69
"27","Urborg, Tomb of Yawgmoth",48,73
"28","Blood Crypt",46,69.5
"29","Needleverge Pathway",45,69.1
"30","Glacial Fortress",45,65.1
"31","Overgrown Tomb",44,68
"32","Kolaghan's Command",44,70
"33","Godless Shrine",42,71.9
"34","The Meathook Massacre",41,72.6
"35","Temple Garden",41,67.3
"36","Mana Confluence",39,65.7
"37","Bloodtithe Harvester",39,71.3
"38","Galvanic Iteration",39,69.8
"39","Fabled Passage",38,69.6
"40","Gilded Goose",37,70
"41","Brightclimb Pathway",37,72.9
"42","Monastery Swiftspear",36,70.7
"43","Inspiring Vantage",36,70.8
"44","Takenuma, Abandoned Mire",36,70.5
"45","Blooming Marsh",35,69.2
"46","Soul-Scar Mage",35,70.7
"47","Elvish Mystic",35,66
"48","Llanowar Elves",35,66
"49","Chart a Course",35,69.6
"50","Riverglide Pathway",35,70.1
