"","CardNames","DeckCount","Winrate95Min"
"1","Scattered Groves",2,68.1
"2","Urborg, Tomb of Yawgmoth",48,67.9
"3","Thoughtseize",72,67.8
"4","Fatal Push",101,67.8
"5","Deadly Dispute",63,67.5
"6","Haunted Ridge",66,67.5
"7","Castle Locthwain",53,67.3
"8","The Meathook Massacre",41,67.1
"9","Blightstep Pathway",69,66.9
"10","Den of the Bugbear",74,66.8
"11","Brightclimb Pathway",37,66.7
"12","Voldaren Epicure",34,66.7
"13","Hive of the Eye Tyrant",62,66.7
"14","Swamp",79,66.6
"15","Blast Zone",23,66.4
"16","Titan's Strength",25,66.4
"17","Boros Charm",27,66.4
"18","Oni-Cult Anvil",33,66.3
"19","Godless Shrine",42,66.1
"20","Dark Petition",12,66
"21","Botanical Sanctum",32,65.8
"22","Mutavault",58,65.8
"23","Bloodtithe Harvester",39,65.7
"24","Knight of the Ebon Legion",19,65.6
"25","Go Blank",21,65.5
"26","Sorin, Imperious Bloodlord",13,65.4
"27","Champion of Dusk",13,65.4
"28","Dusk Legion Zealot",13,65.4
"29","Gifted Aetherborn",13,65.4
"30","Voldaren Estate",13,65.4
"31","Kalitas, Traitor of Ghet",17,65.4
"32","Duress",19,65.2
"33","Dreadhorde Arcanist",26,65.2
"34","Tenth District Legionnaire",26,65.2
"35","Ancestral Anger",26,65.2
"36","Gird for Battle",26,65.2
"37","Defiant Strike",26,65.2
"38","Gods Willing",26,65.2
"39","Reckless Rage",26,65.2
"40","Edgar, Charmed Groom",8,65
"41","Lotus Field",18,65
"42","Murderous Rider",21,65
"43","Alseid of Life's Bounty",25,65
"44","Favored Hoplite",27,64.9
"45","Treasure Cruise",49,64.9
"46","Opt",49,64.9
"47","Arboreal Grazer",17,64.8
"48","Vizier of Tumbling Sands",17,64.8
"49","Bala Ged Recovery",17,64.8
"50","Emergent Ultimatum",17,64.8
