"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1388,0.685
"2","Johannes Voss",766,0.699
"3","Jonas De Ro",698,0.681
"4","Eric Deschamps",692,0.693
"5","Magali Villeneuve",658,0.688
"6","Adam Paquette",578,0.694
"7","Daarken",527,0.705
"8","Aleksi Briclot",448,0.706
"9","Svetlin Velinov",417,0.685
"10","John Avon",399,0.709
"11","Ekaterina Burmak",379,0.682
"12","Slawomir Maniak",375,0.71
"13","John Stanko",357,0.67
"14","Anastasia Ovchinnikova",350,0.704
"15","Yeong-Hao Han",322,0.714
"16","Randy Vargas",315,0.699
"17","Zezhou Chen",305,0.678
"18","Mark Poole",299,0.681
"19","Wylie Beckert",298,0.72
"20","Steve Argyle",297,0.705
"21","Volkan Baǵa",275,0.713
"22","Jesper Myrfors",272,0.681
"23","Dan Frazier",255,0.706
"24","Wesley Burt",254,0.677
"25","Ravenna Tran",251,0.712
"26","Christopher Rush",249,0.693
"27","Irina Nordsol",245,0.719
"28","Victor Adame Minguez",243,0.69
"29","Sam Burley",242,0.673
"30","Chris Rallis",241,0.689
"31","Kieran Yanner",239,0.684
"32","Igor Kieryluk",236,0.689
"33","Titus Lunter",234,0.689
"34","Noah Bradley",229,0.711
"35","Douglas Shuler",226,0.691
"36","Dan Scott",222,0.702
"37","Winona Nelson",220,0.708
"38","Izzy",218,0.677
"39","Lucas Graciano",211,0.697
"40","Vincent Proce",202,0.699
"41","Ryan Pancoast",201,0.668
"42","John Howe",194,0.705
"43","Wisnu Tan",191,0.704
"44","Andreas Rocha",188,0.688
"45","Tomasz Jedruszek",187,0.678
"46","Fred Fields",182,0.707
"47","Jason Rainville",180,0.693
"48","Zoltan Boros",178,0.68
"49","Anson Maddocks",176,0.664
"50","Jung Park",174,0.713
"51","Daniel Ljunggren",174,0.7
"52","Martina Fackova",173,0.714
"53","Piotr Dura",170,0.683
"54","Karl Kopinski",169,0.69
"55","Cyril Van Der Haegen",166,0.686
"56","Dmitry Burmak",164,0.701
"57","James Ryman",163,0.698
"58","Chase Stone",159,0.688
"59","Franz Vohwinkel",154,0.645
"60","Ryan Yee",153,0.678
"61","Chris Seaman",147,0.697
"62","Chris Rahn",147,0.691
"63","Cynthia Sheppard",146,0.703
"64","Wayne Reynolds",146,0.688
"65","Anna Steinbauer",142,0.709
"66","Lindsey Look",130,0.7
"67","David Palumbo",125,0.706
"68","Christine Choi",124,0.737
"69","Bastien L. Deharme",123,0.709
"70","Aaron Miller",122,0.696
"71","Darrell Riche",119,0.709
"72","Milivoj Ćeran",116,0.714
"73","Alexander Forssberg",116,0.726
"74","Josh Hass",115,0.737
"75","Donato Giancola",115,0.649
"76","Nils Hamm",114,0.669
"77","G-host Lee",111,0.674
"78","Mark Winters",104,0.726
"79","Caio Monteiro",100,0.64
"80","Lie Setiawan",98,0.683
"81","Campbell White",96,0.713
"82","Lawrence Snelly",93,0.728
"83","Jim Nelson",93,0.711
"84","Raymond Swanland",93,0.697
"85","Raoul Vitale",93,0.651
"86","Amy Weber",92,0.705
"87","Howard Lyon",91,0.689
"88","Yongjae Choi",90,0.658
"89","Andreas Zafiratos",87,0.695
"90","Dimitar Marinski",87,0.636
"91","Cliff Childs",86,0.69
"92","Jakub Kasper",85,0.72
"93","Iain McCaig",84,0.721
"94","Jasper Sandner",84,0.705
"95","Cristi Balanescu",84,0.673
"96","Lucas Staniec",83,0.717
"97","Jason Chan",79,0.69
"98","Terese Nielsen",79,0.646
"99","Seb McKinnon",77,0.667
"100","Alex Konstad",76,0.742
"101","Clint Cearley",76,0.684
"102","Jesper Ejsing",75,0.663
"103","Richard Wright",74,0.683
"104","Sarah Finnigan",72,0.701
"105","Luca Zontini",71,0.717
"106","Dave Kendall",71,0.66
"107","Josu Hernaiz",68,0.743
"108","Scott M. Fischer",68,0.743
"109","Miranda Meeks",68,0.682
"110","Andrew Goldhawk",68,0.623
"111","Matt Stewart",67,0.641
"112","Zack Stella",66,0.725
"113","Johann Bodin",66,0.692
"114","Anthony S. Waters",63,0.743
"115","Todd Lockwood",61,0.724
"116","Tyler Jacobson",61,0.621
"117","Alayna Danner",59,0.684
"118","Julian Kok Joon Wen",57,0.668
"119","Steven Belledin",57,0.68
"120","Nicholas Elias",56,0.734
"121","Manuel Castañón",56,0.667
"122","Ralph Horsley",54,0.712
"123","Bryan Sola",54,0.667
"124","Willian Murai",54,0.649
"125","Chris Cold",52,0.695
"126","Heonhwa Choe",51,0.709
"127","Mads Ahm",49,0.637
"128","Chris Ostrowski",48,0.708
"129","Filip Burburan",48,0.658
"130","Jason A. Engle",48,0.679
"131","Evyn Fong",47,0.689
"132","Jana Schirmer & Johannes Voss",47,0.643
"133","Austin Hsu",42,0.653
"134","Mathias Kollros",41,0.695
"135","Livia Prima",39,0.667
"136","Randy Gallegos",39,0.699
"137","Lius Lasahido",38,0.656
"138","Steve Prescott",38,0.621
"139","Anthony Palumbo",34,0.674
"140","Florian de Gesincourt",33,0.638
"141","Ben Thompson",32,0.672
"142","Craig J Spearing",29,0.638
"143","Stanton Feng",28,0.628
"144","Kev Walker",27,0.647
"145","Nestor Ossandon Leal",27,0.733
"146","Johan Grenier",26,0.684
"147","Caroline Gariba",26,0.692
"148","Pauline Voss",26,0.647
"149","Suzanne Helmigh",24,0.678
"150","Viktor Titov",21,0.707
"151","Lake Hurwitz",20,0.642
"152","Jake Murray",19,0.725
"153","Jaime Jones",19,0.667
"154","Eytan Zana",18,0.642
"155","Jeremy Jarvis",16,0.66
"156","Greg Hildebrandt & Tim Hildebrandt",15,0.714
"157","William Arnold",15,0.633
"158","Tuan Duong Chu",14,0.73
"159","James Zapata",14,0.75
"160","Liiga Smilshkalne",13,0.655
"161","Eddie Mendoza",12,0.696
"162","Jehan Choo",12,0.64
"163","Marta Nael",10,0.571
"164","Ryan Alexander Lee",8,0.625
"165","Anna Podedworna",8,0.69
"166","Robbie Trevino",8,0.714
"167","Anato Finnstark",8,0.714
"168","John Thacker",8,0.571
"169","Jon Foster",7,0.63
"170","Joseph Meehan",7,0.684
"171","Rovina Cai",7,0.683
"172","Julio Reyna",7,0.615
"173","Muhammad Firdaus",6,0.739
"174","Alix Branwyn",6,0.615
"175","Nicholas Gregory",6,0.727
"176","Kekai Kotaki",5,0.75
"177","Tyler Walpole",5,0.714
"178","Lars Grant-West",5,0.571
"179","Lorenzo Mastroianni",5,0.545
"180","Zhang Jiazhen",5,0.545
"181","Bud Cook",4,0.733
"182","Jason Felix",4,0.625
"183","Grzegorz Rutkowski",4,0.667
"184","Vance Kovacs",4,0.632
"185","Dave Dorman",4,0.75
"186","Robin Olausson",4,0.75
"187","PINDURSKI",4,0.571
"188","Peter Mohrbacher",3,0.833
"189","Pat Morrissey",3,0.652
"190","Simon Dominic",3,0.643
"191","Yigit Koroglu",3,0.75
"192","Brian Valeza",3,0.545
"193","Uriah Voth",2,0.714
"194","Min Yum",2,0.688
"195","Tom Wänerstrand",2,0.6
"196","James Paick",2,0.714
"197","Sung Choi",2,0.75
"198","Brad Rigney",2,0.429
