"","CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"1","Abrade",2,2,8,14,57.1,28.9,82.3," 2 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#sourceodin_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#renerandrup_th_place 
","Jonas De Ro","R",2,"Instant","HOU",0.2,2.9,1
"2","Abrupt Decay",5,5,25,34,73.5,55.6,87.1," 5 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#kenzaburo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#viceroy__nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#phill_hellmuth_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#otakkun_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-17#brokenpots_cb_- 
","Svetlin Velinov","B,G",2,"Instant","RTR",0.5,7.4,1
"3","Ancient Grudge",4,2,10,15,66.7,38.4,88.2," 2 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#_inf__th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#miharu_fuyumiya_th_place 
","Jim Nelson","R",2,"Instant","TSP",0.4,2.9,2
"4","Angel's Grace",1,1,6,9,66.7,29.9,92.5," 1 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#amiracle_rd_place 
","Mark Zug","W",1,"Instant","TSP",0.1,1.5,1
"5","Archive Trap",27,9,35,58,60.3,46.6,73," 9 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#twinlesstwin_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#sprouts_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#slasher_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#medvedev_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#hodortimebaby_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#shir_kahn_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#nammersquats_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#ger_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-17#s_- 
","Jason Felix","U",5,"Instant","ZEN",2.6,13.2,3
"6","Assassin's Trophy",5,4,20,28,71.4,51.3,86.8," 4 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#houseofmanamtg_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#ggoggles_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#madmaxernst_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#otakkun_th_place 
","Seb McKinnon","B,G",2,"Instant","GRN",0.5,5.9,1.2
"7","Balance",3,3,15,22,68.2,45.1,86.1," 3 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#cioffo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#clone_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#zyuryo_th_place 
","Mark Poole","W",2,"Sorcery","LEA",0.3,4.4,1
"8","Blightsteel Colossus",5,5,23,35,65.7,47.8,80.9," 5 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#cioffo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#clone_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#sourceodin_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#zyuryo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#karn__th_place 
","Chris Rahn","",12,"Artifact,Creature","MBS",0.5,7.4,1
"9","Bojuka Bog",1,1,6,8,75,34.9,96.8," 1 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#yamakiller_th_place 
","Howard Lyon","",0,"Land","WWK",0.1,1.5,1
"10","By Force",3,1,4,7,57.1,18.4,90.1," 1 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#sourceodin_th_place 
","Magali Villeneuve","R",1,"Sorcery","AKH",0.3,1.5,3
"11","Chalice of the Void",1,1,4,6,66.7,22.3,95.7," 1 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#madmaxernst_th_place 
","Mark Zug","",0,"Artifact","MRD",0.1,1.5,1
"12","City of Traitors",1,1,4,7,57.1,18.4,90.1," 1 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#medvedev_th_place 
","Kev Walker","",0,"Land","EXO",0.1,1.5,1
"13","Collector Ouphe",9,8,35,52,67.3,52.9,79.7," 8 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#sprouts_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#thiim_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#viceroy__nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#phill_hellmuth_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#madmaxernst_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#otakkun_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#noprops_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-17#brokenpots_cb_- 
","Filip Burburan","G",2,"Creature","MH1",0.9,11.8,1.1
"14","Contagion",1,1,5,7,71.4,29,96.3," 1 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#kuhb_th_place 
","Mike Raabe","B",5,"Instant","ALL",0.1,1.5,1
"15","Containment Priest",16,9,37,59,62.7,49.1,75," 9 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#amiracle_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#wambocmad_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#hodortimebaby_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#punsher_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#senpaiblank_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#_inf__st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#geekyjackson_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#ziofrancone_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-17#jacobisboss_- 
","John Stanko","W",2,"Creature","C14",1.6,13.2,1.8
"16","Crucible of Worlds",3,2,9,14,64.3,35.1,87.2," 2 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#yamakiller_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#darkmattergun_th_place 
","Ron Spencer","",3,"Artifact","5DN",0.3,2.9,1.5
"17","Deafening Silence",21,8,29,47,61.7,46.4,75.5," 8 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#punsher_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#swayjisse_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#madmaxernst_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#oxywithmoxy_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#otakkun_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#noprops_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#ziofrancone_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-17#jacobisboss_- 
","Igor Kieryluk","W",1,"Enchantment","ELD",2.1,11.8,2.6
"18","Defense Grid",2,1,4,7,57.1,18.4,90.1," 1 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#eddyviscosity_th_place 
","Mark Tedin","",2,"Artifact","ULG",0.2,1.5,2
"19","Disenchant",3,3,12,18,66.7,41,86.7," 3 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#cioffo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#clone_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-17#jacobisboss_- 
","Amy Weber","W",2,"Instant","LEA",0.3,4.4,1
"20","Dismember",6,3,11,19,57.9,33.5,79.7," 3 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#dazai_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#dazai_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#basi_th_place 
","Terese Nielsen","B",3,"Instant","NPH",0.6,4.4,2
"21","Duress",6,6,27,43,62.8,46.7,77," 6 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#discovern_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#zachattack_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#maxmagicer_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#falkoneye_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#diemx_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#bennybo_nd_place 
","Lawrence Snelly","B",1,"Sorcery","USG",0.6,8.8,1
"22","Energy Flux",19,9,45,63,71.4,58.7,82.1," 9 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#thiim_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#phill_hellmuth_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#houseofmanamtg_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#yoshiwata_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#ggoggles_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#burrarun_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#onlooker_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#ziofrancone_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-preliminary-2021-04-17#brokenpots_cb_- 
","Kaja Foglio","U",3,"Enchantment","ATQ",1.9,13.2,2.1
"23","Ensnaring Bridge",8,7,26,45,57.8,42.2,72.3," 7 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#weenie___th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#loriwwa_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#eddyviscosity_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#loriwwa_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#mei_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#_shatun__th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#darkmattergun_th_place 
","Pete Venters","",3,"Artifact","STH",0.8,10.3,1.1
"24","Fatal Push",28,16,79,117,67.5,58.2,75.9," 16 Unknown 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#discovern_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#kenzaburo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#sprouts_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#zachattack_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#maxmagicer_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#thiim_st_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#sourceodin_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-18#falkoneye_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#houseofmanamtg_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#yoshiwata_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#zyuryo_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#ggoggles_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#truehero_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#diemx_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#onlooker_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/vintage-challenge-2021-04-19#bennybo_nd_place 
","Eric Deschamps","B",1,"Instant","AER",2.7,23.5,1.8
