"","CardNames","DeckCount","Winrate95Min"
"1","Lurrus of the Dream-Den",175,72.2
"2","Pyrite Spellbomb",30,72
"3","Nihil Spellbomb",108,72
"4","Spell Pierce",76,71.8
"5","Terminate",71,71.7
"6","Force of Vigor",135,71.7
"7","Engineered Explosives",170,71.6
"8","Tourach, Dread Cantor",67,71.5
"9","Alpine Moon",119,71.5
"10","Kolaghan's Command",76,71.4
"11","Dress Down",78,70.8
"12","Mystical Dispute",100,70.8
"13","Path to Exile",80,70.7
"14","Veil of Summer",104,70.6
"15","Sanctifier en-Vec",78,70.2
"16","Relic of Progenitus",89,70.2
"17","Pithing Needle",94,69.7
"18","Yorion, Sky Nomad",59,69.4
"19","Leyline of Sanctity",29,68.9
"20","Endurance",101,68.9
"21","Force of Negation",50,68.8
"22","Torpor Orb",54,68.7
"23","Thoughtseize",85,68.6
"24","Seal of Cleansing",30,68.5
"25","Lightning Helix",27,68.4
"26","Subtlety",35,68.3
"27","Chalice of the Void",45,68.3
"28","Blood Moon",45,68.1
"29","Knight of Autumn",22,67.9
"30","Emrakul, the Promised End",45,67.9
"31","Fury",25,67.8
"32","Flusterstorm",36,67.6
"33","Prismatic Ending",45,67.4
"34","Defense Grid",16,67.2
"35","Nature's Claim",21,67.1
"36","Soul-Guide Lantern",58,67.1
"37","Foundation Breaker",23,67
"38","Wear // Tear",27,67
"39","Kozilek, Butcher of Truth",11,66.4
"40","Grafdigger's Cage",15,66.4
"41","Jace, the Mind Sculptor",24,66.4
"42","Dark Confidant",6,66.3
"43","Roiling Vortex",20,66.3
"44","Liquimetal Coating",18,66.2
"45","Deflecting Palm",20,66.1
"46","Snapcaster Mage",8,66
"47","Dovin's Veto",23,66
"48","Smash to Smithereens",24,65.9
"49","Teferi, Time Raveler",10,65.6
"50","Obsidian Charmaw",19,65.6
