"","CardNames","DeckCount","WinrateAverage"
"1","Misty Rainforest",38,63.4
"2","Force of Will",36,63.7
"3","Brainstorm",35,64.1
"4","Ponder",34,64.3
"5","Flooded Strand",32,64.6
"6","Scalding Tarn",30,64.5
"7","Wasteland",30,64
"8","Polluted Delta",28,64.9
"9","Karakas",27,62.6
"10","Volcanic Island",26,65.1
"11","Daze",24,64.4
"12","Urza's Saga",22,65.3
"13","Expressive Iteration",20,66.7
"14","Murktide Regent",19,66.7
"15","Swords to Plowshares",19,65.1
"16","Ragavan, Nimble Pilferer",18,65.5
"17","Snow-Covered Island",18,63.2
"18","Wooded Foothills",16,59.8
"19","Prismatic Ending",16,65.4
"20","Tundra",16,65.1
"21","Forest",16,59.2
"22","Ancient Tomb",15,68.6
"23","Retrofitter Foundry",15,67.3
"24","Force of Negation",15,64.6
"25","Dragon's Rage Channeler",14,62.9
"26","Lotus Petal",14,64.2
"27","Windswept Heath",14,60.9
"28","Bojuka Bog",14,60
"29","Yavimaya, Cradle of Growth",13,66.7
"30","Crop Rotation",13,60.8
"31","Lightning Bolt",12,67.9
"32","City of Traitors",11,69.5
"33","Endurance",11,66.7
"34","Taiga",11,58.9
"35","Green Sun's Zenith",11,62.9
"36","Dark Depths",11,60.6
"37","Thespian's Stage",11,60.6
"38","Snow-Covered Mountain",10,65.6
"39","Tropical Island",10,62
"40","Snow-Covered Forest",10,59.1
"41","Verdant Catacombs",10,63.2
"42","Dryad Arbor",10,63.1
"43","Savannah",10,64.2
"44","Mishra's Bauble",9,62.5
"45","Island",9,61.9
"46","Once Upon a Time",9,62.1
"47","Life from the Loam",9,57.9
"48","Pithing Needle",9,57.4
"49","Delver of Secrets",8,63.3
"50","Dark Ritual",8,65.5
