"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Unknown - Izzet Delver,Karn   Post - Izzet Murktide,Karn   Post - Izzet Murktide - Unknown,Unknown - Karn   Post - Izzet Delver,Unknown - Karn   Post - Izzet Delver
"Tiers 1.5",Elves - Lands - Sneak  &  Show,Slow   Depths - Tin   Fins  ,Izzet Delver - Slow   Depths,Izzet Murktide - Slow   Depths,Izzet Murktide - Slow   Depths
"Tiers 2",Karn   Post - Death  &  Taxes - WURG Control - Jeskai Ragavan - Izzet Murktide - Slow   Depths,Unknown - Death  &  Taxes - Izzet Delver - Jeskai Ragavan - WURG Control - Curse   Stompy - Sneak  &  Show - Elves,Tin   Fins   - Death  &  Taxes - Elves - Sneak  &  Show - WURG Control - Jeskai Ragavan,Elves - Death  &  Taxes - Tin   Fins   - Sneak  &  Show - WURG Control - Jeskai Ragavan - Lands,Elves - Death  &  Taxes - Tin   Fins   - Sneak  &  Show - WURG Control - Jeskai Ragavan - Lands
"Tiers 2.5",Curse   Stompy - Tin   Fins  ,Lands,Lands - Curse   Stompy,Curse   Stompy,Curse   Stompy
