"","CardNames","DeckCount","Winrate95Min"
"1","Grim Monolith",4,62.5
"2","Walking Ballista",5,61.8
"3","Pyroblast",3,59.7
"4","Karn, the Great Creator",6,58.9
"5","Ancient Tomb",15,58.8
"6","City of Traitors",11,58.4
"7","Expressive Iteration",20,57.9
"8","Endbringer",3,57.8
"9","Matter Reshaper",3,57.8
"10","Reality Smasher",3,57.8
"11","Thought-Knot Seer",3,57.8
"12","All Is Dust",3,57.8
"13","Warping Wail",3,57.8
"14","Eldrazi Temple",3,57.8
"15","Ulamog, the Ceaseless Hunger",5,57.8
"16","Cloudpost",5,57.8
"17","Eye of Ugin",5,57.8
"18","Glimmerpost",5,57.8
"19","Vesuva",5,57.8
"20","Flooded Strand",32,57.8
"21","Ponder",34,57.7
"22","Murktide Regent",19,57.6
"23","Polluted Delta",28,57.6
"24","Brainstorm",35,57.6
"25","Volcanic Island",26,57.5
"26","Scalding Tarn",30,57.4
"27","Retrofitter Foundry",15,57.3
"28","Force of Will",36,57.3
"29","Misty Rainforest",38,57.2
"30","Urza's Saga",22,56.9
"31","Wasteland",30,56.8
"32","Relic of Progenitus",4,56.5
"33","Chalice of the Void",7,56.4
"34","Lightning Bolt",12,56.4
"35","Daze",24,56.4
"36","Ragavan, Nimble Pilferer",18,56.3
"37","Mountain",5,56.1
"38","Swords to Plowshares",19,56.1
"39","Yavimaya, Cradle of Growth",13,55.5
"40","Prismatic Ending",16,55.4
"41","Tundra",16,55.2
"42","Karakas",27,55
"43","Endurance",11,54.6
"44","Unholy Heat",5,54.5
"45","Force of Negation",15,54.2
"46","Snow-Covered Island",18,53.8
"47","Lotus Petal",14,53.7
"48","Sylvan Library",6,53.5
"49","Urborg, Tomb of Yawgmoth",6,53.4
"50","Aether Spellbomb",2,52.4
