"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",30,62.6
"2","Force of Negation",27,63.7
"3","Red Elemental Blast",22,63.9
"4","Surgical Extraction",22,62.7
"5","Endurance",18,60.9
"6","Grafdigger's Cage",17,65.5
"7","Pithing Needle",15,68.3
"8","Force of Vigor",15,60.6
"9","Leyline of the Void",14,66.3
"10","Abrade",14,63.2
"11","Torpor Orb",14,66.3
"12","Hydroblast",13,66.3
"13","Karakas",13,66.7
"14","Prismatic Ending",13,67.5
"15","Null Rod",12,63.6
"16","Flusterstorm",10,64.2
"17","Containment Priest",10,63.1
"18","Meltdown",8,61.5
"19","Thoughtseize",8,61.1
"20","Ethersworn Canonist",8,61.8
"21","Submerge",7,64.4
"22","Wasteland",7,68.1
"23","Carpet of Flowers",7,66
"24","Deafening Silence",7,66
"25","Izzet Staticaster",7,66
"26","Meddling Mage",7,66.7
"27","Collector Ouphe",7,64.4
"28","Ensnaring Bridge",6,73.9
"29","Liquimetal Coating",6,73.9
"30","Mycosynth Lattice",6,73.9
"31","Tormod's Crypt",6,73.9
"32","Engineered Explosives",6,60
"33","Alpine Moon",6,69.4
"34","True-Name Nemesis",5,65.6
"35","Mindbreak Trap",5,69.7
"36","Choke",5,63.3
"37","Sphere of Resistance",5,53.3
"38","Walking Ballista",4,80.6
"39","Defense Grid",4,63.3
"40","Magus of the Moon",4,65.5
"41","Veil of Summer",4,64.3
"42","Plague Engineer",4,58.6
"43","Dress Down",4,62.1
"44","Echoing Truth",4,59.3
"45","Abrupt Decay",4,55.6
"46","Assassin's Trophy",4,53.8
"47","Fatal Push",4,61.5
"48","Gaddock Teeg",4,68
"49","Progenitus",4,53.8
"50","Warping Wail",3,79.2
