"","CardNames","DeckCount","WinrateAverage"
"1","Veil of Summer",37,80.4
"2","Path to Exile",25,79
"3","Aether Gust",24,80.2
"4","Relic of Progenitus",22,78.4
"5","Tormod's Crypt",21,79.8
"6","Engineered Explosives",20,77.5
"7","Cleansing Wildfire",19,84.2
"8","Kozilek's Return",19,82.9
"9","Damping Sphere",18,77.8
"10","Soul-Guide Lantern",16,85.9
"11","Lurrus of the Dream-Den",15,80
"12","Auriok Champion",15,75
"13","Abrade",15,83.3
"14","Mystical Dispute",14,78.6
"15","Pithing Needle",14,80.4
"16","Spell Pierce",14,83.9
"17","Dispel",13,78.8
"18","Deicide",13,80.8
"19","Wurmcoil Engine",12,81.2
"20","Ensnaring Bridge",12,81.2
"21","Liquimetal Coating",12,81.2
"22","Grafdigger's Cage",11,81.8
"23","Bedlam Reveler",11,81.8
"24","Burrenton Forge-Tender",10,77.5
"25","Anger of the Gods",10,80
"26","Ceremonious Rejection",9,80.6
"27","Rip Apart",9,80.6
"28","Skysovereign, Consul Flagship",9,83.3
"29","Spatial Contortion",9,77.8
"30","Rest in Peace",8,78.1
"31","Thoughtseize",8,78.1
"32","Force of Vigor",8,75
"33","Walking Ballista",8,81.2
"34","Force of Negation",7,78.6
"35","Ashiok, Dream Render",7,82.1
"36","Dragon's Claw",7,85.7
"37","Fatal Push",7,78.6
"38","Sorcerous Spyglass",7,82.1
"39","Torpor Orb",7,82.1
"40","Sundering Titan",7,82.1
"41","Lightning Helix",7,78.6
"42","Weather the Storm",7,75
"43","Vapor Snag",7,85.7
"44","Kozilek, Butcher of Truth",6,79.2
"45","Kor Firewalker",6,83.3
"46","Gideon, Ally of Zendikar",6,75
"47","Timely Reinforcements",6,83.3
"48","Celestial Purge",6,87.5
"49","Surgical Extraction",6,79.2
"50","Dismember",6,75
