"","CardNames","DeckCount","WinrateAverage"
"1","Wooded Foothills",51,80.9
"2","Lightning Bolt",47,81.4
"3","Mountain",47,81.9
"4","Forest",40,79.4
"5","Steam Vents",36,81.2
"6","Plains",34,80.1
"7","Windswept Heath",34,80.9
"8","Temple Garden",31,80.6
"9","Misty Rainforest",27,81.5
"10","Island",26,81.7
"11","Bloodstained Mire",25,80
"12","Stomping Ground",25,82
"13","Walking Ballista",25,79
"14","Scalding Tarn",24,81.2
"15","Sacred Foundry",23,81.5
"16","Arid Mesa",21,78.6
"17","Verdant Catacombs",20,78.8
"18","Utopia Sprawl",20,80
"19","Spirebluff Canal",20,80
"20","Monastery Swiftspear",19,82.9
"21","Soul-Scar Mage",19,82.9
"22","Lava Dart",18,81.9
"23","Manamorphose",18,83.3
"24","Mishra's Bauble",18,79.2
"25","Skyclave Apparition",18,77.8
"26","Mutagenic Growth",17,82.4
"27","Arbor Elf",17,77.9
"28","Horizon Canopy",17,76.5
"29","Teferi, Time Raveler",17,82.4
"30","Breeding Pool",17,85.3
"31","Opt",17,79.4
"32","Fatal Push",16,79.7
"33","Swamp",16,81.2
"34","Noble Hierarch",16,78.1
"35","Wrenn and Six",16,84.4
"36","Path to Exile",16,84.4
"37","Cavern of Souls",16,79.7
"38","Sprite Dragon",16,81.2
"39","Auriok Champion",15,78.3
"40","Heliod, Sun-Crowned",15,78.3
"41","Ranger-Captain of Eos",15,78.3
"42","Collected Company",15,76.7
"43","Snapcaster Mage",14,80.4
"44","Conclave Mentor",14,76.8
"45","Spike Feeder",14,76.8
"46","Raugrin Triome",14,82.1
"47","Blast Zone",14,78.6
"48","Fiery Islet",14,83.9
"49","Blood Crypt",13,80.8
"50","Gavony Township",13,76.9
