"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Unknown - Izzet Delver - Death  &  Taxes - Bant Control - Mono Red Prison - Elves,Yorion   Zenith - Sneak  &  Show - Karn   Post - WUBG Control,Unknown - Izzet Delver - Bant Control - Yorion   Zenith,Unknown - Izzet Delver - Bant Control - Death  &  Taxes - Mono Red Prison,Unknown - Izzet Delver - Bant Control - Death  &  Taxes - Mono Red Prison
"Tiers 1.5",Doomsday - Artifacts   Blue - WURG Control - UW   Control - Sneak  &  Show - Izzet Tempo - Karn   Echoes,Birgi   Storm - Izzet Tempo - WURG Control - Unknown - Doomsday - Bant Control - Mardu Reanimator - Slow   Depths - Madness - TES - Izzet Delver - Karn   Echoes - Elves - Conflict(Jeskai Mentor,Jeskai Standstill) - UW   Control,Doomsday - Elves - WURG Control - Mono Red Prison - Sneak  &  Show - Death  &  Taxes - Izzet Tempo - Artifacts   Blue - UW   Control - Karn   Echoes - Slow   Depths - Madness - TES - Birgi   Storm,Elves - Doomsday - WURG Control - Artifacts   Blue - Sneak  &  Show - Izzet Tempo - Yorion   Zenith - UW   Control - Karn   Echoes,Elves - Doomsday - WURG Control - Artifacts   Blue - Sneak  &  Show - Izzet Tempo - Yorion   Zenith - UW   Control - Karn   Echoes
"Tiers 2",Slow   Depths - Madness - TES - Oops !  All   Spells - Gruul Lands - Yorion   Zenith - Conflict(Slow   Depths,Gruul Lands) - Jeskai Mentor - Conflict(Jeskai Mentor,Jeskai Standstill) - Birgi   Storm - Mardu Reanimator - Karn   Post - Mono Green Post - WURG Lands - Maverick,Mono Red Prison - Death  &  Taxes - Artifacts   Blue - Temur Cascade - Jeskai Mentor - Conflict(Slow   Depths,Gruul Lands) - Gruul Lands,Karn   Post - Mardu Reanimator - Conflict(Jeskai Mentor,Jeskai Standstill) - Gruul Lands - Oops !  All   Spells - Conflict(Slow   Depths,Gruul Lands) - Jeskai Mentor - Mono Green Post,Slow   Depths - Madness - TES - Birgi   Storm - Karn   Post - Oops !  All   Spells - Gruul Lands - Conflict(Jeskai Mentor,Jeskai Standstill) - Mardu Reanimator - Conflict(Slow   Depths,Gruul Lands) - Jeskai Mentor - Mono Green Post,Slow   Depths - Madness - TES - Birgi   Storm - Karn   Post - Oops !  All   Spells - Gruul Lands - Conflict(Jeskai Mentor,Jeskai Standstill) - Mardu Reanimator - Conflict(Slow   Depths,Gruul Lands) - Jeskai Mentor - Mono Green Post
"Tiers 2.5",Bant Stoneblade - Jeskai Tempo - Temur Cascade - WUBG Control - 5 Color Cascade,Oops !  All   Spells - Mono Green Post - Bant Stoneblade - Jeskai Tempo - 5 Color Cascade - WURG Lands - Maverick,WUBG Control - WURG Lands - Bant Stoneblade - Jeskai Tempo - Maverick - Temur Cascade - 5 Color Cascade,WUBG Control - WURG Lands - Bant Stoneblade - Jeskai Tempo - Maverick - Temur Cascade - 5 Color Cascade,WUBG Control - WURG Lands - Bant Stoneblade - Jeskai Tempo - Maverick - Temur Cascade - 5 Color Cascade
