"","CardNames","DeckCount","WinrateAverage"
"1","Glimpse of Tomorrow",1,90
"2","Colossal Skyturtle",1,90
"3","Jaya, Fiery Negotiator",4,82.9
"4","Silvergill Adept",2,82.4
"5","Phyrexian Fleshgorger",1,80
"6","Sudden Edict",1,80
"7","Turn the Earth",6,78.8
"8","Blossoming Calm",8,78.6
"9","Weather the Storm",6,78
"10","Iona, Shield of Emeria",5,78
"11","Crumble to Dust",2,77.8
"12","Kira, Great Glass-Spinner",2,77.8
"13","Phantasmal Image",1,77.8
"14","Forest",1,77.8
"15","Fact or Fiction",1,77.8
"16","Suspend",1,77.8
"17","Strike It Rich",1,77.8
"18","Force of Negation",12,77.2
"19","Swan Song",2,76.5
"20","Empty the Warrens",2,76.5
"21","Spreading Seas",12,76
"22","Flame Blitz",3,76
"23","Terminate",5,75.6
"24","Gemstone Caverns",8,75.4
"25","Harbinger of the Tides",7,75
"26","Supreme Verdict",4,75
"27","Celestial Purge",4,75
"28","Jace, the Mind Sculptor",2,75
"29","Kozilek's Return",2,75
"30","Mystic Reflection",1,75
"31","Sword of Fire and Ice",1,75
"32","Solitude",1,75
"33","Sorcerous Spyglass",1,75
"34","Wurmcoil Engine",1,75
"35","Cityscape Leveler",1,75
"36","Tameshi, Reality Architect",1,75
"37","Boil",1,75
"38","Sokenzan, Crucible of Defiance",1,75
"39","Boggart Harbinger",1,75
"40","Goblin Trashmaster",1,75
"41","The Reality Chip",1,75
"42","Dragon's Claw",1,75
"43","Nature's Claim",20,74.5
"44","Dovin's Veto",15,74.2
"45","Test of Talents",3,73.9
"46","Unmoored Ego",8,73.8
"47","Pact of Negation",2,73.7
"48","Hallowed Moonlight",46,73.4
"49","The Wandering Emperor",2,73.3
"50","Natural State",2,73.3
