"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",155,70.3
"2","Mystical Dispute",126,71.6
"3","Flusterstorm",110,71.9
"4","Unlicensed Hearse",99,71.4
"5","Dress Down",90,71.8
"6","Blood Moon",89,70.9
"7","Endurance",86,70.3
"8","Force of Vigor",85,70.2
"9","Pithing Needle",72,68.5
"10","Veil of Summer",65,70.8
"11","Subtlety",57,71.9
"12","Jegantha, the Wellspring",57,71.1
"13","Abrade",56,70.6
"14","Fury",54,71.1
"15","Boseiju, Who Endures",52,71.8
"16","Relic of Progenitus",51,67.8
"17","Sanctifier en-Vec",50,68.8
"18","Orvar, the All-Form",48,70.5
"19","Chalice of the Void",47,72.1
"20","Alpine Moon",46,70.6
"21","Haywire Mite",46,66.9
"22","Hallowed Moonlight",46,73.4
"23","Wear // Tear",45,71.5
"24","Necromentia",41,68.3
"25","Leyline of the Void",38,71.3
"26","Brotherhood's End",37,70.6
"27","March of Otherworldly Light",36,68.8
"28","Fatal Push",35,70.4
"29","Spell Pierce",35,70.8
"30","Hidetsugu Consumes All",34,71.3
"31","Path to Exile",33,67.7
"32","Drannith Magistrate",32,68.9
"33","Thoughtseize",31,68
"34","Seasoned Pyromancer",27,70.9
"35","Tourach, Dread Cantor",26,69.6
"36","Magus of the Moon",25,69.8
"37","Rest in Peace",25,70.8
"38","Prismatic Ending",24,71.4
"39","Kaheera, the Orphanguard",21,72.4
"40","The Stone Brain",20,67.3
"41","Nature's Claim",20,74.5
"42","Soul-Guide Lantern",20,68.9
"43","Scavenging Ooze",20,67.3
"44","Leyline of Sanctity",19,71.5
"45","Blacksmith's Skill",19,67.8
"46","Lavinia, Azorius Renegade",19,70.3
"47","Tormod's Crypt",18,68.3
"48","Void Mirror",18,69.8
"49","Invasive Surgery",17,70.9
"50","Outland Liberator",15,68.6
