"","CardNames","DeckCount","WinrateAverage"
"1","Lightning Bolt",178,71
"2","Steam Vents",174,72
"3","Scalding Tarn",170,71.5
"4","Misty Rainforest",147,71.3
"5","Ragavan, Nimble Pilferer",143,70.9
"6","Flooded Strand",139,71.6
"7","Otawara, Soaring City",122,71.3
"8","Island",117,72
"9","Spell Pierce",117,71.5
"10","Boseiju, Who Endures",109,70
"11","Mishra's Bauble",108,70.7
"12","Forest",105,70.5
"13","Mountain",105,70.5
"14","Expressive Iteration",105,71.4
"15","Polluted Delta",103,71.1
"16","Dragon's Rage Channeler",100,71
"17","Unholy Heat",99,71
"18","Spirebluff Canal",98,71
"19","Fiery Islet",96,71.2
"20","Ledger Shredder",84,71.2
"21","Wooded Foothills",82,71.2
"22","Bloodstained Mire",82,71.1
"23","Consider",78,71.3
"24","Stomping Ground",76,71.8
"25","Arid Mesa",75,70.1
"26","Urza's Saga",75,69.2
"27","Swamp",74,69.7
"28","Counterspell",73,71.9
"29","Sacred Foundry",68,71.8
"30","Hallowed Fountain",68,71.7
"31","Plains",67,70.9
"32","Teferi, Time Raveler",66,72.8
"33","Blood Crypt",66,71.8
"34","Fury",63,70.3
"35","Breeding Pool",63,71.7
"36","Fable of the Mirror-Breaker",61,71
"37","Murktide Regent",57,71.2
"38","Springleaf Drum",57,68.5
"39","Snow-Covered Island",52,70.5
"40","Verdant Catacombs",51,68
"41","Windswept Heath",50,71.7
"42","Temple Garden",49,70.5
"43","Shadowspear",49,69.6
"44","Thoughtseize",48,70.4
"45","Wrenn and Six",47,72.3
"46","Brazen Borrower",45,71.1
"47","Leyline Binding",45,73.8
"48","Marsh Flats",44,67.9
"49","Spell Snare",43,69.3
"50","Terminate",42,70.9
