"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Rakdos Scam - Yawgmoth - Creativity Combo,Omnath Scapeshift - Merfolk - Jeskai Control - Grixis Shadow - Domain Zoo,Izzet Murktide - Creativity Combo - Rakdos Scam,Izzet Murktide - Creativity Combo - Omnath Scapeshift,Izzet Murktide - Creativity Combo - Omnath Scapeshift
"Tiers 1.5",Footfalls - Jeskai Breach Value - Blue Living End - Mono Red Saga,Azorius Control - Creativity Combo - Blue Living End - Jund Saga - Jeskai Breach Value - Izzet Murktide - Footfalls,Omnath Scapeshift - Jeskai Breach Value - Footfalls - Hammer Time - Blue Living End - Merfolk - Yawgmoth - Jeskai Control - Domain Zoo,Rakdos Scam - Jeskai Breach Value - Merfolk - Footfalls - Hammer Time - Blue Living End - Jeskai Control - Domain Zoo - Grixis Shadow - Azorius Control - Yawgmoth,Rakdos Scam - Jeskai Breach Value - Merfolk - Footfalls - Hammer Time - Blue Living End - Jeskai Control - Domain Zoo - Grixis Shadow - Azorius Control - Yawgmoth
"Tiers 2",Green Tron - Amulet Titan - Omnath Scapeshift - Merfolk - Elementals - Burn - Azorius Control - Jeskai Control - Domain Zoo - Jund Saga - Mill - Grixis Shadow,Rakdos Scam - Amulet Titan - Temur Saga - Mono Red Saga - Hammer Time - Burn - Elementals,Azorius Control - Grixis Shadow - Mono Red Saga - Amulet Titan - Jund Saga - Elementals,Jund Saga - Amulet Titan - Mono Red Saga,Jund Saga - Amulet Titan - Mono Red Saga
"Tiers 2.5",Underworld Breach Combo - Temur Saga,Yawgmoth - Underworld Breach Combo - Green Tron - Mill,Burn - Green Tron - Mill - Temur Saga - Underworld Breach Combo,Elementals - Burn - Green Tron - Temur Saga - Mill - Underworld Breach Combo,Elementals - Burn - Green Tron - Temur Saga - Mill - Underworld Breach Combo
