"","CardNames","DeckCount","Winrate95Min"
"1","Steam Vents",174,69.6
"2","Leyline Binding",45,69
"3","Island",117,69
"4","Scalding Tarn",170,69
"5","Flooded Strand",139,68.9
"6","Teferi, Time Raveler",66,68.8
"7","Misty Rainforest",147,68.6
"8","Lightning Bolt",178,68.6
"9","Spell Pierce",117,68.5
"10","Otawara, Soaring City",122,68.4
"11","Expressive Iteration",105,68.3
"12","Ragavan, Nimble Pilferer",143,68.2
"13","Transmogrify",11,68.1
"14","Supreme Verdict",22,68.1
"15","Counterspell",73,68.1
"16","Stomping Ground",76,68
"17","Sacred Foundry",68,67.9
"18","Fiery Islet",96,67.8
"19","Polluted Delta",103,67.8
"20","Blood Crypt",66,67.7
"21","Hallowed Fountain",68,67.7
"22","Ledger Shredder",84,67.7
"23","Dragon's Rage Channeler",100,67.7
"24","Unholy Heat",99,67.7
"25","Spirebluff Canal",98,67.7
"26","Fire // Ice",38,67.6
"27","Ketria Triome",40,67.6
"28","Breeding Pool",63,67.6
"29","Consider",78,67.6
"30","Mishra's Bauble",108,67.6
"31","Prismatic Ending",40,67.5
"32","Wooded Foothills",82,67.5
"33","Wrenn and Six",47,67.4
"34","Bloodstained Mire",82,67.4
"35","Prismari Command",17,67.3
"36","Forest",105,67.3
"37","Mountain",105,67.3
"38","Windswept Heath",50,67
"39","Savai Triome",14,66.8
"40","Raugrin Triome",35,66.8
"41","Murktide Regent",57,66.8
"42","Plains",67,66.8
"43","Boseiju, Who Endures",109,66.8
"44","Force of Negation",40,66.7
"45","Fable of the Mirror-Breaker",61,66.7
"46","Violent Outburst",32,66.3
"47","Shardless Agent",32,66.3
"48","Archmage's Charm",25,66.2
"49","Arid Mesa",75,66.2
"50","Brazen Borrower",45,66.1
