"","CardNames","DeckCount","Winrate95Min"
"1","Mountain",75,69.2
"2","Lightning Bolt",78,68.5
"3","Windswept Heath",50,67.9
"4","Steam Vents",45,67.8
"5","Wooded Foothills",83,67.8
"6","Stomping Ground",45,67.7
"7","Breeding Pool",25,67.5
"8","Forest",67,67.1
"9","Mishra's Bauble",39,67
"10","Island",44,66.8
"11","Plains",53,66.8
"12","Sacred Foundry",48,66.6
"13","Wrenn and Six",19,66.5
"14","Arid Mesa",33,66.5
"15","Misty Rainforest",37,66.5
"16","Temple Garden",41,66.5
"17","Soul-Scar Mage",27,66.4
"18","Scalding Tarn",32,66.3
"19","Monastery Swiftspear",33,66.2
"20","Bloodstained Mire",51,66.2
"21","Verdant Catacombs",44,66
"22","Bonecrusher Giant",10,65.8
"23","Path to Exile",26,65.8
"24","Blood Moon",11,65.7
"25","Seasoned Pyromancer",12,65.7
"26","Blood Crypt",32,65.7
"27","Unearth",11,65.5
"28","Overgrown Tomb",29,65.5
"29","Utopia Sprawl",28,65.4
"30","Lava Dart",27,65.4
"31","Raugrin Triome",21,65.3
"32","Teferi, Time Raveler",24,65.3
"33","Swamp",38,65.3
"34","Fatal Push",33,65.1
"35","Omnath, Locus of Creation",15,64.9
"36","Snapcaster Mage",24,64.9
"37","Arbor Elf",24,64.8
"38","Skyclave Apparition",26,64.8
"39","Ketria Triome",16,64.5
"40","Bloodghast",6,64.4
"41","Light Up the Stage",23,64.3
"42","Drown in the Loch",13,64.2
"43","Polluted Delta",19,64.2
"44","Watery Grave",19,64.2
"45","Spirebluff Canal",18,64.1
"46","Mutagenic Growth",19,64.1
"47","Manamorphose",23,64.1
"48","Valakut, the Molten Pinnacle",20,64
"49","Sprite Dragon",13,63.9
"50","Bojuka Bog",12,63.8
