"","CardNames","DeckCount","Winrate95Min"
"1","Soul-Guide Lantern",25,67.6
"2","Kozilek's Return",27,67.2
"3","Engineered Explosives",26,66.8
"4","Veil of Summer",59,66.7
"5","Path to Exile",48,66
"6","Lurrus of the Dream-Den",41,65.6
"7","Damping Sphere",36,64.9
"8","Aether Gust",35,64.8
"9","Deicide",23,64.6
"10","Pithing Needle",25,64.6
"11","Anger of the Gods",16,64.5
"12","Cleansing Wildfire",21,64.5
"13","Relic of Progenitus",36,64.4
"14","Flame Slash",5,64
"15","Rip Apart",18,63.8
"16","Abrade",14,63.6
"17","Liquimetal Coating",23,63.4
"18","Ceremonious Rejection",13,63.3
"19","Spell Pierce",10,62.9
"20","Tormod's Crypt",32,62.8
"21","Burrenton Forge-Tender",17,62.7
"22","Wurmcoil Engine",21,62.7
"23","Ensnaring Bridge",23,62.5
"24","Deafening Silence",7,62
"25","Assassin's Trophy",10,62
"26","Madcap Experiment",10,61.9
"27","Platinum Emperion",10,61.9
"28","Gaea's Blessing",9,61.9
"29","Auriok Champion",23,61.8
"30","Thoughtseize",17,61.5
"31","Leyline of the Void",10,61.4
"32","Rest in Peace",13,61.4
"33","Pillage",6,61.2
"34","Grafdigger's Cage",23,61.1
"35","Dispel",14,60.9
"36","Obosh, the Preypiercer",5,60.7
"37","Reclamation Sage",14,60.7
"38","Kor Firewalker",19,60.7
"39","Celestial Purge",12,60.5
"40","Vanishing Verse",9,60.4
"41","Leyline of Sanctity",8,60.3
"42","Skysovereign, Consul Flagship",14,60.3
"43","Ancient Grudge",10,59.9
"44","Blast Zone",10,59.9
"45","Lightning Axe",10,59.9
"46","Rampaging Ferocidon",6,59.7
"47","Shrine of Burning Rage",8,59.7
"48","Nature's Claim",12,59.6
"49","Mystical Dispute",19,59.6
"50","Force of Negation",12,59.4
