"","CardNames","DeckCount","WinrateAverage"
"1","Isolate",1,100
"2","Leyline of Punishment",1,100
"3","Jeskai Ascendancy",1,100
"4","Silence",1,100
"5","Expansion // Explosion",1,100
"6","Expressive Iteration",1,100
"7","Failure // Comply",1,100
"8","Fiery Justice",1,100
"9","Flesh // Blood",1,100
"10","Worship",1,100
"11","Liliana's Triumph",1,100
"12","Shock",1,100
"13","Cinderclasm",1,100
"14","Crash Through",1,100
"15","Mazemind Tome",1,90
"16","Stubborn Denial",2,87.5
"17","Disdainful Stroke",2,87.5
"18","Sigarda, Host of Herons",2,82.4
"19","Batterskull",2,82.4
"20","Flame Slash",5,80.6
"21","Pyrite Spellbomb",3,80
"22","Elite Spellbinder",1,80
"23","Ethersworn Canonist",1,80
"24","Leonin Relic-Warder",1,80
"25","Remorseful Cleric",1,80
"26","Shadowspear",1,80
"27","Unmoored Ego",3,79.2
"28","Jegantha, the Wellspring",4,78.9
"29","Mystic Repeal",3,78.9
"30","Leyline of Vitality",2,78.9
"31","Wrenn and Six",2,78.9
"32","Elder Gargaroth",3,77.8
"33","Elixir of Immortality",3,77.8
"34","Primal Command",1,77.8
"35","Ramunap Excavator",1,77.8
"36","Lightning Bolt",1,77.8
"37","Obosh, the Preypiercer",5,76.9
"38","Deafening Silence",7,76.6
"39","Pillage",6,76.1
"40","Blood Moon",4,76
"41","Soul-Guide Lantern",25,75
"42","Teferi, Time Raveler",5,75
"43","Unearth",4,75
"44","Fiend Hunter",4,75
"45","Flusterstorm",3,75
"46","Entrancing Melody",3,75
"47","Field of Ruin",2,75
"48","Feed the Swarm",2,75
"49","Arboreal Grazer",2,75
"50","Negate",2,75
