"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity Control - Kuldotha Burn - Dimir Terror,Orzhov Ephemerate - Izzet Faeries,Affinity Control - Kuldotha Burn,Affinity Control - Kuldotha Burn,Affinity Control - Kuldotha Burn
"Tiers 1.5",Bogles - Gates,RB Madness - Boros Synthesizer - Flicker Tron,Izzet Faeries - Dimir Terror - Flicker Tron,Izzet Faeries - Dimir Terror,Izzet Faeries - Dimir Terror
"Tiers 2",Flicker Tron - Caw Gate - Boros Synthesizer - Izzet Faeries,Affinity Control - Caw Gate - Kuldotha Burn - Dimir Terror,Boros Synthesizer - Caw Gate - Orzhov Ephemerate - RB Madness,Orzhov Ephemerate - Flicker Tron - Boros Synthesizer - RB Madness - Caw Gate,Orzhov Ephemerate - Flicker Tron - Boros Synthesizer - RB Madness - Caw Gate
"Tiers 2.5",RB Madness - Orzhov Ephemerate,Bogles - Gates,Bogles - Gates,Bogles - Gates,Bogles - Gates
