"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",346,70.3
"2","Flusterstorm",282,70.8
"3","Mystical Dispute",232,70.1
"4","Unlicensed Hearse",210,69.5
"5","Blood Moon",207,70.8
"6","Endurance",194,71.9
"7","Force of Vigor",181,71.2
"8","Dress Down",181,70.7
"9","Subtlety",176,69.7
"10","Boseiju, Who Endures",163,72.6
"11","Veil of Summer",162,72.3
"12","Fury",143,69.1
"13","Abrade",134,70
"14","Pithing Needle",119,71.7
"15","Emrakul, the Aeons Torn",118,71
"16","Chalice of the Void",116,70.5
"17","Wear // Tear",114,69.5
"18","Hallowed Moonlight",106,70
"19","Magus of the Moon",105,68.5
"20","Jegantha, the Wellspring",104,70.8
"21","Sanctifier en-Vec",98,71
"22","Orvar, the All-Form",97,70.8
"23","Relic of Progenitus",92,71.7
"24","Leyline of the Void",89,71.8
"25","Spell Pierce",88,71.1
"26","Path to Exile",87,72
"27","Alpine Moon",84,71
"28","Fatal Push",84,73.6
"29","Hidetsugu Consumes All",82,70.9
"30","Soul-Guide Lantern",81,71.7
"31","Seasoned Pyromancer",69,69.4
"32","Aether Gust",68,73.4
"33","Necromentia",68,72.5
"34","Tourach, Dread Cantor",62,72
"35","Brotherhood's End",59,68.9
"36","Leyline of Sanctity",58,68.8
"37","Haywire Mite",56,70.4
"38","March of Otherworldly Light",54,72.1
"39","Rest in Peace",51,70.2
"40","Drannith Magistrate",49,70.9
"41","Nature's Claim",49,75.3
"42","Shattering Spree",49,71.2
"43","Prismatic Ending",46,71.4
"44","Thoughtseize",44,71.6
"45","Ensnaring Bridge",43,70
"46","Teferi, Time Raveler",40,67.3
"47","Dismember",39,71.3
"48","Kaheera, the Orphanguard",39,73.9
"49","Lavinia, Azorius Renegade",36,72.1
"50","The Stone Brain",36,69.2
