"","CardNames","DeckCount","WinrateAverage"
"1","Bone Shards",1,100
"2","Brainstone",1,100
"3","Blood Fountain",1,100
"4","Not of This World",1,100
"5","Rest in Peace",1,100
"6","Brokers Charm",4,93.8
"7","Collective Brutality",2,88.2
"8","Arcades, the Strategist",2,87.5
"9","Soulherder",2,87.5
"10","Hallowed Moonlight",2,87.5
"11","Maelstrom Pulse",2,87.5
"12","Unlicensed Hearse",2,87.5
"13","Wilderness Reclamation",3,83.3
"14","Scavenging Ooze",3,80
"15","Scourge of the Skyclaves",3,80
"16","Wall of Omens",3,80
"17","Wall of Blossoms",3,80
"18","City of Brass",4,79.2
"19","Darkblast",4,79.2
"20","Stinkweed Imp",4,79.2
"21","Golgari Thug",4,79.2
"22","Prized Amalgam",4,79.2
"23","Ox of Agonas",4,79.2
"24","Cathartic Reunion",4,79.2
"25","Silversmote Ghoul",4,79.2
"26","Thrilling Discovery",4,79.2
"27","Ovalchase Daredevil",3,79.2
"28","Asmoranomardicadaistinaculdacar",3,79.2
"29","Phoenix of Ash",4,78.8
"30","Timeless Dragon",6,78.4
"31","Hall of Heliod's Generosity",13,78.1
"32","Knight of Autumn",6,78.1
"33","Shizo, Death's Storehouse",10,78
"34","Hopeful Initiate",3,77.8
"35","Shark Typhoon",20,77.5
"36","Tome Scour",5,77.4
"37","Otherworldly Gaze",5,77.4
"38","Burst Lightning",17,77.2
"39","Memory Deluge",16,77.1
"40","Mesmeric Orb",2,76.9
"41","Kemba, Kha Enduring",2,76.9
"42","Magus of the Moon",3,76.5
"43","Mana Leak",17,76.3
"44","Bitter Reunion",23,76.2
"45","Raffine's Informant",6,76.2
"46","Transmogrify",31,75.9
"47","Steelshaper's Gift",25,75.9
"48","Prismari Command",79,75.1
"49","Raffine's Tower",14,75
"50","Eternal Witness",7,75
