"","CardNames","DeckCount","Winrate95Min"
"1","Prismari Command",79,71.1
"2","Indomitable Creativity",74,70.5
"3","Dwarven Mine",74,70.5
"4","Fire // Ice",96,70.3
"5","Archon of Cruelty",75,70.2
"6","Blood Crypt",174,70.2
"7","Arid Mesa",203,70.2
"8","Ketria Triome",125,70.1
"9","Wrenn and Six",144,69.9
"10","Brokers Charm",4,69.8
"11","Mountain",268,69.8
"12","Fable of the Mirror-Breaker",174,69.7
"13","Wooded Foothills",250,69.5
"14","Steam Vents",442,69.5
"15","Boseiju, Who Endures",229,69.4
"16","Lightning Bolt",462,69.4
"17","Transmogrify",31,69.3
"18","Fury",187,69.3
"19","Bone Shards",1,69.2
"20","Brainstone",1,69.2
"21","Blood Fountain",1,69.2
"22","Spell Pierce",273,69.2
"23","Scalding Tarn",396,69.2
"24","Snow-Covered Plains",46,69.1
"25","Bloodstained Mire",213,69.1
"26","Persist",55,69
"27","Ziatora's Proving Ground",59,69
"28","Teferi, Time Raveler",159,69
"29","Stomping Ground",213,69
"30","Gingerbrute",40,68.9
"31","Solitude",97,68.9
"32","Steelshaper's Gift",25,68.8
"33","Hallowed Fountain",154,68.8
"34","Misty Rainforest",337,68.8
"35","Marsh Flats",102,68.7
"36","Stoneforge Mystic",66,68.6
"37","Seasoned Pyromancer",113,68.6
"38","Prismatic Ending",126,68.6
"39","Kaldra Compleat",60,68.5
"40","Urza's Saga",146,68.5
"41","Breeding Pool",170,68.5
"42","Burst Lightning",17,68.4
"43","Giver of Runes",55,68.4
"44","Raugrin Triome",103,68.4
"45","Snow-Covered Island",133,68.3
"46","Terminate",88,68.2
"47","Thoughtseize",93,68.2
"48","Swamp",150,68.2
"49","Sacred Foundry",223,68.2
"50","Shark Typhoon",20,68.1
