"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Prowess - Gruul Midrange - Green Tron - Eldrazi Tron - Burn - Rakdos Prowess,Obosh Aggro - Temur Control - Mardu Prowess - Sultai Control - Grixis Shadow - Merfolk,Temur Control - Eldrazi Tron - Sultai Control - Grixis Shadow,Izzet Prowess - Eldrazi Tron - Green Tron - Gruul Midrange - Sultai Control - Temur Control,Izzet Prowess - Eldrazi Tron - Green Tron - Gruul Midrange - Sultai Control - Temur Control
"Tiers 1.5",Jund Midrange - Bant Control - Sultai Control - Temur Control - Ad Nauseam - Azorius Control - Humans - Amulet Titan - Grixis Shadow - Dredge - Goblins,Eldrazi Tron - Uroza - Ad Nauseam - Jund Shadow - Azorius Control - UBRG Shadow - Humans - Amulet Titan - Scapeshift - Yawgmoth - Green Tron - Gifts Storm,Izzet Prowess - Green Tron - Ad Nauseam - Obosh Aggro - Gruul Midrange - Azorius Control - Rakdos Prowess - Jund Midrange - Burn - Humans - Amulet Titan - Bant Control - Mardu Prowess - Jund Shadow - Goblins - Reclaimer Titan,Rakdos Prowess - Burn - Jund Midrange - Grixis Shadow - Ad Nauseam - Bant Control - Azorius Control - Humans - Amulet Titan - Obosh Aggro,Rakdos Prowess - Burn - Jund Midrange - Grixis Shadow - Ad Nauseam - Bant Control - Azorius Control - Humans - Amulet Titan - Obosh Aggro
"Tiers 2",Devoted - Reclaimer Titan - Jund Shadow - Gifts Storm - Obosh Aggro - Scapeshift - Mardu Prowess - Crabvine - Mono Red Prowess,Reclaimer Titan - Rakdos Prowess - Izzet Prowess - Gruul Midrange - Jund Midrange - Goblins - Bant Control - Burn - Crabvine,Gifts Storm - Scapeshift - Merfolk - Dredge - Uroza - Devoted - Yawgmoth - Crabvine - UBRG Shadow,Goblins - Jund Shadow - Reclaimer Titan - Dredge - Mardu Prowess - Gifts Storm - Devoted - Scapeshift - Merfolk - Uroza - Crabvine - Yawgmoth,Goblins - Jund Shadow - Reclaimer Titan - Dredge - Mardu Prowess - Gifts Storm - Devoted - Scapeshift - Merfolk - Uroza - Crabvine - Yawgmoth
"Tiers 2.5",Yawgmoth - Merfolk - Uroza - Niv To Light - Boros Prowess - Neobrand - UBRG Shadow - Bogles,Boros Prowess - Neobrand - Devoted - Bogles - Dredge - Niv To Light - Mono Red Prowess,Mono Red Prowess - Boros Prowess - Neobrand - Bogles - Niv To Light,UBRG Shadow - Mono Red Prowess - Boros Prowess - Neobrand - Bogles - Niv To Light,UBRG Shadow - Mono Red Prowess - Boros Prowess - Neobrand - Bogles - Niv To Light
