"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"19","Gerschi",3,26,0.769230769230769,0.563524903058613,0.910259889115425,60,"Mardu Prowess; Sultai Control","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12#gerschi_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-10#gerschi_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#gerschi_th_place"
"20","Fluorspar",4,29,0.689655172413793,0.49167664619001,0.847154060391368,60,"Humans","4","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-17#fluorspar_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#fluorspar_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#fluorspar_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#fluorspar_th_place"
"21","gazmon48",3,25,0.76,0.548711982183314,0.906435560668257,57,"Gruul Midrange; Green Tron","1; 2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#gazmon_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12#gazmon_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-16#gazmon_st_place"
"22","andrw1232",3,25,0.76,0.548711982183314,0.906435560668257,57,"Rakdos Prowess","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#andrw_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-27#andrw_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12-0#andrw_th_place"
"23","Bullz0Eye",4,29,0.655172413793103,0.456694272332057,0.820616350764888,57,"Dredge; Bant Control; Green Tron; Eldrazi Tron","1; 1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-27#bullzeye_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-10#bullzeye_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-17#bullzeye_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#bullzeye_th_place"
"24","MissTrigger",3,24,0.791666666666667,0.578487156362747,0.928681382801945,57,"Burn; Merfolk","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12-0#misstrigger_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12#misstrigger_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-10#misstrigger_st_place"
"25","DreamsOfAshiok",3,24,0.791666666666667,0.578487156362747,0.928681382801945,57,"Eldrazi Tron; Rakdos Prowess","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-08-09#dreamsofashiok_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-last-chance-2020-08-12#dreamsofashiok_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#dreamsofashiok_nd_place"
"26","calheiros",4,29,0.655172413793103,0.456694272332057,0.820616350764888,57,"Burn; Amulet Titan","1; 3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-17#calheiros_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-06#calheiros_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-07#calheiros_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#calheiros_th_place"
"27","HotBread",3,25,0.76,0.548711982183314,0.906435560668257,57,"Izzet Prowess","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#hotbread_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-06#hotbread_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#hotbread_th_place"
"28","__matsugan",4,26,0.692307692307692,0.482103563554258,0.856740002072296,54,"Neobrand; Ad Nauseam","3; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12#__matsugan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-last-chance-2020-08-11#__matsugan_-; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-17#__matsugan_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-07#__matsugan_th_place"
"29","BERNASTORRES",3,24,0.708333333333333,0.489052186142167,0.873847911476309,51,"Goblins; Izzet Prowess; Green Tron","1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#bernastorres_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-10#bernastorres_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#bernastorres_th_place"
"30","patheus_84",3,24,0.708333333333333,0.489052186142167,0.873847911476309,51,"Ad Nauseam","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12-0#patheus__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#patheus__st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#patheus__nd_place"
"31","NorrathDecay",3,25,0.68,0.464999282502628,0.85050457738643,51,"Green Tron; Burn","1; 2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12-0#norrathdecay_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-08-09#norrathdecay_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-16#norrathdecay_th_place"
"32","Laplasjan",3,24,0.708333333333333,0.489052186142167,0.873847911476309,51,"Devoted","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-10#laplasjan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-16#laplasjan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#laplasjan_th_place"
"33","_Stream",3,24,0.708333333333333,0.489052186142167,0.873847911476309,51,"Izzet Prowess","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#_stream_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-06#_stream_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-07#_stream_th_place"
"34","3HaLeX1",2,20,0.8,0.563385997003332,0.942666002949967,48,"Eldrazi Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#halex_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#halex_th_place"
"35","mariogomes097",3,23,0.695652173913043,0.470808333991493,0.8678971203019,48,"Grixis Shadow","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#mariogomes_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12#mariogomes_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#mariogomes_th_place"
"36","AstralPlane",3,25,0.64,0.425206349553849,0.820283179416345,48,"Izzet Prowess; Mono Red Prowess","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-27#astralplane_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#astralplane_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-06#astralplane_th_place"
"37","bigjc00",3,24,0.666666666666667,0.446780384340352,0.843697714290865,48,"Amulet Titan","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12-0#bigjc_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-17#bigjc_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#bigjc_rd_place"
"38","aspiringspike",3,25,0.64,0.425206349553849,0.820283179416345,48,"Azorius Control; Sultai Control","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12-0#aspiringspike_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-06#aspiringspike_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#aspiringspike_th_place"
"39","_goblinlackey",2,19,0.789473684210526,0.544346918108494,0.93947546229071,45,"Green Tron; Mardu Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-19#_goblinlackey_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#_goblinlackey_th_place"
"40","crazybaloth",3,22,0.681818181818182,0.45127557242623,0.861353478446202,45,"Mono White Taxes; Humans","1; 2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-19#crazybaloth_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#crazybaloth_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#crazybaloth_th_place"
"41","dani_chad",2,19,0.789473684210526,0.544346918108494,0.93947546229071,45,"Jund Midrange","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#dani_chad_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-08-09#dani_chad_th_place"
"42","NuBlkAu",2,19,0.789473684210526,0.544346918108494,0.93947546229071,45,"Izzet Prowess; Grixis Shadow","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-27#nublkau_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#nublkau_th_place"
"43","D00mwake",2,18,0.833333333333333,0.585822508605226,0.964214916878425,45,"Rakdos Prowess; Amulet Titan","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12-0#dmwake_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-06#dmwake_rd_place"
"44","Kurusu",3,23,0.652173913043478,0.427343963036494,0.83623640162505,45,"Kiki Chord","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-10#kurusu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#kurusu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#kurusu_st_place"
"45","Trellon",3,22,0.681818181818182,0.45127557242623,0.861353478446202,45,"Blue Tron","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-17#trellon_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#trellon_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#trellon_th_place"
"46","scipios",3,23,0.652173913043478,0.427343963036494,0.83623640162505,45,"Crabvine","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#scipios_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-06#scipios_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-07#scipios_th_place"
"47","billsive",2,20,0.75,0.508954128292042,0.913428530898565,45,"Bant Control; Temur Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#billsive_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#billsive_nd_place"
"48","Patxi",2,19,0.736842105263158,0.487970654654127,0.908534215092333,42,"Azorius Control; Rakdos Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#patxi_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#patxi_th_place"
"49","blastoids",2,18,0.777777777777778,0.52362723426352,0.935907952282333,42,"Azorius Control; Bant Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12-0#blastoids_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#blastoids_th_place"
"50","HouseOfManaMTG",3,23,0.608695652173913,0.38541895738885,0.802923576030986,42,"Green Tron; Reclaimer Titan; Dredge","1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12#houseofmanamtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-16#houseofmanamtg_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#houseofmanamtg_th_place"
"51","Filyoni",4,27,0.518518518518518,0.319496546133384,0.71332745186806,42,"Devoted; Dredge","2; 2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-10#filyoni_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-17#filyoni_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#filyoni_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-07#filyoni_st_place"
"52","_Logic_",2,17,0.823529411764706,0.565682127155716,0.962014931929374,42,"Ascendancy Combo; Bant Blink","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-17#_logic__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#_logic__st_place"
"53","Edel",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Jund Midrange","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-19#edel_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#edel_th_place"
"54","Shorak123",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Sultai Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-19#shorak_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#shorak_rd_place"
"55","HannoLee",2,19,0.684210526315789,0.434498431153849,0.874239364127017,39,"Green Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#hannolee_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-27#hannolee_th_place"
"56","Magicofplayer1",2,18,0.722222222222222,0.465198034416944,0.903050787474441,39,"Dredge","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-20#magicofplayer_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-26#magicofplayer_th_place"
"57","ArchaeusDota",2,15,0.866666666666667,0.595397303396628,0.983424086559916,39,"Green Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-27#archaeusdota_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-last-chance-2020-08-12#archaeusdota_-"
"58","SpiderSpace",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Mono White Taxes; Humans","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-27#spiderspace_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#spiderspace_th_place"
"59","aqualog",2,18,0.722222222222222,0.465198034416944,0.903050787474441,39,"Izzet Prowess; Boros Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-07-27#aqualog_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-08-09#aqualog_th_place"
"60","Predicted",3,20,0.65,0.407811465467172,0.846090795215459,39,"Yawgmoth","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-12#predicted_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-17#predicted_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#predicted_nd_place"
"61","otakkun",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Green Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-16#otakkun_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#otakkun_th_place"
