"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",164,71.4
"2","Unlicensed Hearse",114,70.9
"3","Flusterstorm",131,70.9
"4","Jace, the Mind Sculptor",60,70.7
"5","Dress Down",108,70.7
"6","Engineered Explosives",151,70.5
"7","Blood Moon",80,70.4
"8","Force of Vigor",138,70.1
"9","Subtlety",107,69.9
"10","Relic of Progenitus",85,69.8
"11","Boseiju, Who Endures",61,69.3
"12","Endurance",147,69.1
"13","Magus of the Moon",98,68.7
"14","Fury",68,68.4
"15","Chalice of the Void",108,68
"16","Tormod's Crypt",63,67.8
"17","Veil of Summer",92,67.3
"18","Pithing Needle",84,67
"19","March of Otherworldly Light",35,66.9
"20","Kolaghan's Command",20,66.8
"21","Yorion, Sky Nomad",68,66.7
"22","Dismember",24,66.4
"23","Thoughtseize",27,66.4
"24","Emrakul, the Promised End",50,66.2
"25","Lavinia, Azorius Renegade",39,66
"26","Supreme Verdict",25,65.9
"27","Jegantha, the Wellspring",34,65.9
"28","Alpine Moon",40,65.8
"29","Soul-Guide Lantern",45,65.8
"30","Brazen Borrower",13,65.7
"31","Hushbringer",25,65.5
"32","Tourach, Dread Cantor",37,65.4
"33","Path to Exile",41,65.4
"34","Spell Pierce",52,65.4
"35","Outland Liberator",18,65.1
"36","Leyline of the Void",27,64.9
"37","Foundation Breaker",28,64.7
"38","Necromentia",25,64.6
"39","Tireless Tracker",12,64.4
"40","Crime // Punishment",22,64.2
"41","Rest in Peace",25,64.2
"42","Meddling Mage",47,64.1
"43","Leyline of Sanctity",24,64
"44","Kozilek, Butcher of Truth",14,63.7
"45","Dovin's Veto",32,63.6
"46","Sanctifier en-Vec",39,63.6
"47","Sundering Titan",23,63.4
"48","Weather the Storm",4,63.1
"49","Scavenging Ooze",16,63.1
"50","Prismatic Ending",18,62.8
