"","CardNames","DeckCount","Winrate95Min"
"1","Polluted Delta",103,71.6
"2","Expressive Iteration",136,71.2
"3","Spirebluff Canal",96,71
"4","Mishra's Bauble",124,71
"5","Otawara, Soaring City",155,71
"6","Steam Vents",228,71
"7","Misty Rainforest",217,71
"8","Ragavan, Nimble Pilferer",127,70.8
"9","Dragon's Rage Channeler",71,70.7
"10","Counterspell",105,70.7
"11","Unholy Heat",141,70.7
"12","Ledger Shredder",92,70.5
"13","Scalding Tarn",193,70.5
"14","Murktide Regent",71,70.4
"15","Archmage's Charm",83,70.4
"16","Spell Pierce",96,70.4
"17","Consider",73,70.2
"18","Flooded Strand",149,70.2
"19","Fiery Islet",97,70
"20","Forest",122,69.6
"21","Lightning Bolt",196,69.6
"22","Snow-Covered Island",110,69.5
"23","Island",123,69.2
"24","Dress Down",59,69.1
"25","Breeding Pool",117,69.1
"26","Boseiju, Who Endures",168,69.1
"27","Colossal Skyturtle",11,68.7
"28","Endurance",109,68.5
"29","Swamp",68,68.4
"30","Shardless Agent",46,68.3
"31","Wooded Foothills",141,68.3
"32","Violent Outburst",44,68.1
"33","Mountain",105,68.1
"34","Ketria Triome",83,68
"35","Stomping Ground",121,68
"36","Dryad of the Ilysian Grove",30,67.8
"37","Subtlety",32,67.7
"38","Stoneforge Mystic",38,67.7
"39","Force of Negation",44,67.7
"40","Snow-Covered Plains",73,67.7
"41","Watery Grave",33,67.6
"42","Wrenn and Six",89,67.6
"43","Fury",99,67.6
"44","Hallowed Fountain",121,67.6
"45","Valakut, the Molten Pinnacle",31,67.5
"46","Urza's Saga",93,67.5
"47","Street Wraith",20,67.4
"48","Windswept Heath",104,67.4
"49","Raugrin Triome",78,67.3
"50","Prismatic Ending",90,67.3
