"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",61,73
"2","Damping Sphere",59,73.1
"3","Unlicensed Hearse",53,74.1
"4","Pithing Needle",41,73.4
"5","Aether Gust",37,73.1
"6","Skysovereign, Consul Flagship",34,73
"7","Tormod's Crypt",34,73
"8","God-Pharaoh's Statue",32,72.7
"9","Meteor Golem",32,72.7
"10","Pestilent Cauldron",30,72.6
"11","Disdainful Stroke",26,73.3
"12","Treasure Vault",24,71.7
"13","Go Blank",23,75.1
"14","Duress",22,72.6
"15","The Immortal Sun",21,71.7
"16","Voracious Hydra",21,71
"17","Lava Coil",21,75
"18","Grafdigger's Cage",19,71
"19","Alpine Moon",18,73.2
"20","Noxious Grasp",18,73.2
"21","Chandra, Torch of Defiance",17,73.4
"22","Rending Volley",17,76.1
"23","Esika's Chariot",16,74
"24","Narset's Reversal",16,76.2
"25","Thoughtseize",16,73.6
"26","Rest in Peace",15,73.2
"27","The Great Henge",14,74.3
"28","Kolaghan's Command",14,74
"29","Spell Pierce",14,72.7
"30","Abrade",14,73.6
"31","Tablet of the Guilds",13,70.2
"32","Dovin's Veto",13,72.1
"33","Skylasher",12,70.8
"34","Hullbreaker Horror",12,70.8
"35","Narset, Parter of Veils",12,70.8
"36","Shadowspear",12,75.3
"37","Portable Hole",12,73.6
"38","Anger of the Gods",11,70.8
"39","Crackling Drake",11,72.8
"40","Chandra's Defeat",11,75
"41","Redcap Melee",11,74.3
"42","Fatal Push",10,69.2
"43","Rampaging Ferocidon",10,72.5
"44","Roiling Vortex",10,75
"45","Dream Trawler",10,75.3
"46","Darksteel Citadel",10,75.9
"47","Burning Hands",9,75.4
"48","Summary Dismissal",9,75
"49","Ugin, the Spirit Dragon",8,77.6
"50","Golos, Tireless Pilgrim",8,76.6
