"","CardNames","DeckCount","WinrateAverage"
"1","Peer into the Abyss",2,87.5
"2","Unchained Berserker",1,87.5
"3","Shadows' Verdict",2,85
"4","The Scarab God",2,85
"5","Cinderclasm",3,82.6
"6","Fight as One",2,82.4
"7","Enter the God-Eternals",3,82.1
"8","Fiendslayer Paladin",3,81
"9","Light of Hope",3,81
"10","Memory Deluge",3,80
"11","Koma, Cosmos Serpent",1,80
"12","Teferi, Hero of Dominaria",1,80
"13","Mazemind Tome",4,78.9
"14","Epic Downfall",2,78.9
"15","Path of Peril",8,78.6
"16","Extinction Event",3,78.6
"17","Selfless Spirit",2,78.6
"18","Skyclave Apparition",2,78.6
"19","Shark Typhoon",7,78
"20","Sunset Revelry",6,77.8
"21","Ruric Thar, the Unbowed",3,77.8
"22","Weathered Runestone",3,77.8
"23","Thalia, Guardian of Thraben",2,77.8
"24","Witch's Oven",2,77.8
"25","Bolas's Citadel",2,77.8
"26","Abrupt Decay",1,77.8
"27","Implement of Combustion",1,77.8
"28","Garruk's Harbinger",1,77.8
"29","Giant Killer",1,77.8
"30","Guardian of Faith",1,77.8
"31","Adanto Vanguard",1,77.8
"32","Bonecrusher Giant",1,77.8
"33","Silence",1,77.8
"34","Brutal Cathar",1,77.8
"35","Toski, Bearer of Secrets",1,77.8
"36","Ugin, the Spirit Dragon",8,77.6
"37","Oni-Cult Anvil",3,77.3
"38","Brazen Borrower",5,77.1
"39","Supreme Verdict",2,76.9
"40","Showdown of the Skalds",2,76.9
"41","Boseiju, Who Endures",2,76.9
"42","Elite Spellbinder",2,76.9
"43","Valorous Stance",2,76.9
"44","Golos, Tireless Pilgrim",8,76.6
"45","Courser of Kruphix",2,76.5
"46","Kozilek's Return",2,76.5
"47","Run Afoul",2,76.5
"48","Golgari Locket",2,76.5
"49","Narset's Reversal",16,76.2
"50","Reidane, God of the Worthy",6,76.2
