"","CardNames","DeckCount","Winrate95Min"
"1","Unlicensed Hearse",53,69.6
"2","Damping Sphere",59,68.8
"3","Mystical Dispute",61,68.7
"4","Go Blank",23,68.3
"5","Pithing Needle",41,68.1
"6","Narset's Reversal",16,67.7
"7","Aether Gust",37,67.6
"8","Rending Volley",17,67.3
"9","Lava Coil",21,67.3
"10","Skysovereign, Consul Flagship",34,67.3
"11","Tormod's Crypt",34,67.3
"12","Disdainful Stroke",26,66.9
"13","God-Pharaoh's Statue",32,66.7
"14","Meteor Golem",32,66.7
"15","Pestilent Cauldron",30,66.4
"16","Esika's Chariot",16,65.7
"17","Path of Peril",8,65.6
"18","Darksteel Citadel",10,65.3
"19","The Great Henge",14,65.3
"20","Shadowspear",12,65.2
"21","Thoughtseize",16,65.2
"22","Noxious Grasp",18,65.2
"23","Duress",22,65.2
"24","Alpine Moon",18,65
"25","Chandra, Torch of Defiance",17,64.9
"26","Treasure Vault",24,64.6
"27","Kolaghan's Command",14,64.5
"28","Chandra's Defeat",11,64.4
"29","Golos, Tireless Pilgrim",8,64.3
"30","The Immortal Sun",21,64.2
"31","Abrade",14,64.1
"32","Shark Typhoon",7,64
"33","Rest in Peace",15,64
"34","Dream Trawler",10,63.9
"35","Ugin, the Spirit Dragon",8,63.4
"36","Summary Dismissal",9,63.4
"37","Witness Protection",8,63.4
"38","Spell Pierce",14,63.4
"39","Voracious Hydra",21,63.3
"40","Enter the God-Eternals",3,63.1
"41","Roiling Vortex",10,63
"42","Portable Hole",12,63
"43","Grafdigger's Cage",19,62.9
"44","Brazen Borrower",5,62.7
"45","Burning Hands",9,62.7
"46","Crackling Drake",11,62.6
"47","Dovin's Veto",13,62.5
"48","Heart of Kiran",7,62.4
"49","Redcap Melee",11,62.4
"50","Shadows' Verdict",2,62.1
