"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Devotion Walkers - Rakdos Midrange,Dimir Control - Boros Prowess,Devotion Walkers - Rakdos Midrange,Devotion Walkers - Rakdos Midrange,Devotion Walkers - Rakdos Midrange
"Tiers 1.5",Phoenix - Mono Blue Spirits - Azorius Control - Mono Red Burn,Jund Sacrifice - Rakdos Midrange - Simic Lotus Field,Azorius Control - Dimir Control - Phoenix - Mono Blue Spirits - Boros Prowess - Mono Red Burn,Dimir Control - Boros Prowess - Azorius Control - Phoenix - Mono Blue Spirits,Dimir Control - Boros Prowess - Azorius Control - Phoenix - Mono Blue Spirits
"Tiers 2",Niv To Light - Simic Lotus Field - Boros Prowess - Bant Spirits - Dimir Control,Azorius Control - Bant Spirits - Devotion Walkers - Mono Red Burn - Phoenix - Niv To Light - Mono Blue Spirits,Simic Lotus Field - Niv To Light - Bant Spirits,Mono Red Burn - Simic Lotus Field - Niv To Light - Bant Spirits,Mono Red Burn - Simic Lotus Field - Niv To Light - Bant Spirits
"Tiers 2.5",Rakdos Sacrifice - Jund Sacrifice,Rakdos Sacrifice,Jund Sacrifice - Rakdos Sacrifice,Jund Sacrifice - Rakdos Sacrifice,Jund Sacrifice - Rakdos Sacrifice
