"","CardNames","DeckCount","WinrateAverage"
"1","Island",52,73.3
"2","Otawara, Soaring City",49,73.9
"3","Forest",47,72.7
"4","Mountain",44,73.3
"5","Boseiju, Who Endures",43,72.9
"6","Sokenzan, Crucible of Defiance",42,73.1
"7","Sylvan Caryatid",39,73
"8","Lair of the Hydra",38,72.7
"9","Elvish Mystic",37,72.4
"10","Llanowar Elves",37,72.4
"11","Cavalier of Thorns",34,72.9
"12","Oath of Nissa",34,72.9
"13","Karn, the Great Creator",34,73
"14","Nykthos, Shrine to Nyx",34,72.7
"15","Old-Growth Troll",33,72.7
"16","Hall of Storm Giants",33,73.5
"17","Den of the Bugbear",33,73.7
"18","Kiora, Behemoth Beckoner",32,72.7
"19","Storm the Festival",32,72.7
"20","Wolfwillow Haven",32,72.7
"21","Swamp",32,73.6
"22","Blood Crypt",31,72.6
"23","Bonecrusher Giant",29,73.7
"24","Fatal Push",29,73.9
"25","Overgrown Tomb",27,73.1
"26","Plains",27,73.4
"27","Blightstep Pathway",26,73.1
"28","Hallowed Fountain",26,72.6
"29","Steam Vents",25,72.7
"30","Dreadbore",24,73.8
"31","Urborg, Tomb of Yawgmoth",24,73.9
"32","Polukranos, World Eater",23,73
"33","Eiganjo, Seat of the Empire",23,74.1
"34","Thoughtseize",23,73.6
"35","Fable of the Mirror-Breaker",23,74.4
"36","Haunted Ridge",23,73.9
"37","Hive of the Eye Tyrant",23,73
"38","Strangle",23,73.2
"39","Consider",21,73.3
"40","Takenuma, Abandoned Mire",21,73.5
"41","Bloodtithe Harvester",20,74
"42","Kroxa, Titan of Death's Hunger",19,73.1
"43","Castle Locthwain",19,74.1
"44","Opt",18,71.5
"45","Riverglide Pathway",18,71.5
"46","Spirebluff Canal",18,71.5
"47","Graveyard Trespasser",18,73.5
"48","Mausoleum Wanderer",18,71.7
"49","Rattlechains",18,71.7
"50","Shacklegeist",18,71.7
