"","Artist","NoCopies","Winrate"
"1","Christopher Rush",493,0.729
"2","Rob Alexander",407,0.731
"3","Anson Maddocks",387,0.721
"4","Wesley Burt",338,0.732
"5","Johannes Voss",330,0.731
"6","Adam Paquette",269,0.733
"7","Jonas De Ro",267,0.738
"8","Eric Deschamps",219,0.727
"9","Magali Villeneuve",203,0.728
"10","Kieran Yanner",200,0.721
"11","Douglas Shuler",176,0.733
"12","Jung Park",176,0.728
"13","Chris Rallis",166,0.736
"14","Svetlin Velinov",162,0.736
"15","Daarken",160,0.726
"16","Ekaterina Burmak",160,0.731
"17","Victor Adame Minguez",152,0.734
"18","Jesper Ejsing",150,0.736
"19","Tomasz Jedruszek",146,0.733
"20","Chris Seaman",146,0.724
"21","Wisnu Tan",144,0.73
"22","Aleksi Briclot",138,0.736
"23","Jehan Choo",136,0.729
"24","Wayne Reynolds",132,0.722
"25","Titus Lunter",131,0.721
"26","Igor Kieryluk",130,0.727
"27","Jaime Jones",128,0.732
"28","Yigit Koroglu",128,0.727
"29","Jakub Kasper",128,0.727
"30","John Stanko",128,0.747
"31","Chase Stone",120,0.732
"32","Dan Scott",118,0.722
"33","John Avon",115,0.748
"34","Steve Argyle",108,0.75
"35","Lucas Graciano",107,0.749
"36","Mark Poole",105,0.734
"37","Ravenna Tran",104,0.731
"38","Joseph Meehan",103,0.748
"39","Daniel Ljunggren",102,0.72
"40","Franz Vohwinkel",97,0.736
"41","Lius Lasahido",95,0.747
"42","Sam Burley",91,0.739
"43","Izzy",88,0.731
"44","Lake Hurwitz",83,0.737
"45","Zezhou Chen",83,0.727
"46","Vincent Proce",80,0.728
"47","Slawomir Maniak",80,0.735
"48","Alayna Danner",78,0.737
"49","Robbie Trevino",76,0.719
"50","Chris Ostrowski",73,0.731
"51","Cristi Balanescu",73,0.728
"52","Yeong-Hao Han",72,0.743
"53","John Howe",72,0.715
"54","Cynthia Sheppard",70,0.723
"55","Dmitry Burmak",70,0.727
"56","Dan Frazier",69,0.736
"57","Lucas Staniec",65,0.734
"58","Noah Bradley",65,0.73
"59","Jason Rainville",62,0.747
"60","Wylie Beckert",61,0.761
"61","Johann Bodin",58,0.726
"62","Viktor Titov",58,0.755
"63","Anato Finnstark",56,0.713
"64","Ryan Pancoast",55,0.727
"65","Lie Setiawan",54,0.716
"66","Caio Monteiro",53,0.771
