"","CardNames","DeckCount","WinrateAverage"
"1","Unlicensed Hearse",196,72.9
"2","Mystical Dispute",187,71.6
"3","Damping Sphere",165,71.4
"4","Aether Gust",142,72
"5","Disdainful Stroke",109,71.8
"6","Pithing Needle",108,70.6
"7","Skysovereign, Consul Flagship",89,70.8
"8","Tormod's Crypt",89,70.7
"9","God-Pharaoh's Statue",87,70.6
"10","Pestilent Cauldron",85,70.5
"11","Meteor Golem",84,70.5
"12","Go Blank",84,71.8
"13","Lava Coil",81,72.5
"14","Rending Volley",80,72.1
"15","Alpine Moon",72,71.4
"16","Noxious Grasp",62,71.6
"17","Voracious Hydra",61,70.6
"18","Duress",55,71.3
"19","Portable Hole",53,74.4
"20","Treasure Vault",52,70.3
"21","Spell Pierce",51,72.1
"22","Skylasher",50,70.4
"23","Abrade",50,71.4
"24","Fry",50,72.1
"25","Jegantha, the Wellspring",48,72.3
"26","Rest in Peace",48,70.8
"27","The Great Henge",45,70.5
"28","Thoughtseize",45,72.2
"29","Grafdigger's Cage",43,68.3
"30","The Immortal Sun",40,70.9
"31","Anger of the Gods",39,70.5
"32","The Chain Veil",39,70.9
"33","Kolaghan's Command",38,73.1
"34","Esika's Chariot",37,70.8
"35","Narset's Reversal",37,71.3
"36","Chandra, Torch of Defiance",36,70.2
"37","Hullbreaker Horror",35,69.8
"38","Crackling Drake",34,70.7
"39","Shadowspear",33,70.8
"40","Invoke Despair",32,72.2
"41","Chandra's Defeat",32,73
"42","Darksteel Citadel",32,72.1
"43","Fatal Push",31,71.1
"44","Dovin's Veto",31,72.1
"45","Narset, Parter of Veils",30,67
"46","Tablet of the Guilds",30,71.5
"47","Dream Trawler",29,72.1
"48","Kalitas, Traitor of Ghet",28,72.5
"49","Extinction Event",28,71.7
"50","Heart of Kiran",26,72.5
