"","CardNames","DeckCount","WinrateAverage"
"1","Otawara, Soaring City",169,72
"2","Island",155,71.5
"3","Sokenzan, Crucible of Defiance",154,72.1
"4","Mountain",134,72
"5","Forest",122,70.5
"6","Boseiju, Who Endures",121,71
"7","Den of the Bugbear",120,71.7
"8","Hall of Storm Giants",108,71.2
"9","Swamp",108,72
"10","Llanowar Elves",104,70.4
"11","Fatal Push",104,71.9
"12","Elvish Mystic",103,70.5
"13","Blood Crypt",101,72
"14","Lair of the Hydra",100,70.8
"15","Bonecrusher Giant",95,71.7
"16","Sylvan Caryatid",93,70.5
"17","Nykthos, Shrine to Nyx",92,70.7
"18","Blightstep Pathway",92,72.3
"19","Oath of Nissa",91,70.7
"20","Old-Growth Troll",91,70.6
"21","Cavalier of Thorns",89,70.7
"22","Karn, the Great Creator",89,70.8
"23","Wolfwillow Haven",89,70.8
"24","Strangle",89,71.2
"25","Plains",89,72.4
"26","Hive of the Eye Tyrant",88,72.4
"27","Kiora, Behemoth Beckoner",87,70.6
"28","Storm the Festival",87,70.6
"29","Consider",86,70.6
"30","Haunted Ridge",85,72.5
"31","Urborg, Tomb of Yawgmoth",85,71.9
"32","Eiganjo, Seat of the Empire",84,73.1
"33","Steam Vents",83,71.1
"34","Fable of the Mirror-Breaker",83,72.5
"35","Takenuma, Abandoned Mire",82,72.3
"36","Kroxa, Titan of Death's Hunger",77,72.1
"37","Dreadbore",77,72.4
"38","Thoughtseize",76,71.9
"39","Spirebluff Canal",72,70.8
"40","Hallowed Fountain",72,71.5
"41","Overgrown Tomb",71,70.1
"42","Riverglide Pathway",71,70.9
"43","Bloodtithe Harvester",71,72.8
"44","Opt",68,70.7
"45","Treasure Cruise",65,71
"46","Stormcarved Coast",64,71.3
"47","Chandra, Torch of Defiance",64,72.4
"48","Graveyard Trespasser",64,72.2
"49","Castle Locthwain",64,72.4
"50","Fiery Impulse",63,71.5
