"","CardNames","DeckCount","WinrateAverage"
"1","Aetherflux Reservoir",1,85.7
"2","Warping Wail",3,79.2
"3","Ratchet Bomb",3,79.2
"4","Spatial Contortion",3,79.2
"5","Retrofitter Foundry",1,77.8
"6","Massacre",2,75
"7","Sorcerous Spyglass",4,73.3
"8","Fury",2,73.3
"9","Dead // Gone",5,73
"10","Walking Ballista",6,72.7
"11","Trinisphere",3,72.7
"12","Sulfur Elemental",3,72.7
"13","Fiery Confluence",4,71.4
"14","Archetype of Endurance",3,71.4
"15","Serenity",3,71.4
"16","Shenanigans",3,71.4
"17","Archon of Cruelty",2,71.4
"18","Coffin Purge",2,71.4
"19","Lion's Eye Diamond",2,71.4
"20","Mesmeric Orb",2,71.4
"21","Gemrazer",1,71.4
"22","Peacekeeper",1,71.4
"23","Glacial Chasm",1,71.4
"24","Iona, Shield of Emeria",1,71.4
"25","Show and Tell",1,71.4
"26","Silence",1,71.4
"27","Unholy Heat",2,70.6
"28","Wear // Tear",4,70.4
"29","Field of the Dead",4,70.4
"30","Portable Hole",3,70
"31","Liquimetal Coating",8,69.5
"32","Mycosynth Lattice",8,69.5
"33","Ensnaring Bridge",9,69.2
"34","Tormod's Crypt",9,69.2
"35","Court of Grace",2,69.2
"36","The Tabernacle at Pendrell Vale",2,69.2
"37","Crucible of Worlds",2,69.2
"38","Echo of Eons",3,68.2
"39","Tendrils of Agony",3,68.2
"40","Empty the Warrens",3,68.2
"41","Galvanic Relay",3,68.2
"42","Grapeshot",3,68.2
"43","Peer into the Abyss",3,68.2
"44","Blood Moon",5,67.6
"45","Prismatic Ending",17,67.5
"46","True-Name Nemesis",6,67.4
"47","Alpine Moon",7,66.7
"48","Mindbreak Trap",6,66.7
"49","Faerie Macabre",4,66.7
"50","Gaddock Teeg",4,66.7
