"","CardNames","DeckCount","WinrateAverage"
"1","Misty Rainforest",53,63.3
"2","Force of Will",51,63.1
"3","Brainstorm",49,63.7
"4","Ponder",48,63.8
"5","Flooded Strand",43,63.8
"6","Scalding Tarn",43,65.4
"7","Wasteland",40,63.1
"8","Polluted Delta",38,64.4
"9","Volcanic Island",38,64.7
"10","Karakas",35,62.6
"11","Daze",33,63.8
"12","Urza's Saga",28,62.8
"13","Expressive Iteration",27,65.6
"14","Tundra",25,65.5
"15","Ancient Tomb",24,63.8
"16","Murktide Regent",24,65.5
"17","Ragavan, Nimble Pilferer",24,65.5
"18","Lotus Petal",24,62.9
"19","Swords to Plowshares",24,64.8
"20","Snow-Covered Island",22,62.4
"21","Wooded Foothills",22,63.1
"22","Prismatic Ending",22,65
"23","Force of Negation",21,64.2
"24","Dragon's Rage Channeler",20,63.7
"25","City of Traitors",19,65.9
"26","Forest",18,59.1
"27","Retrofitter Foundry",17,66.1
"28","Windswept Heath",17,58.7
"29","Lightning Bolt",16,65.5
"30","Tropical Island",16,66.7
"31","Crop Rotation",16,59.8
"32","Taiga",16,63.1
"33","Bojuka Bog",16,59.8
"34","Savannah",15,62.6
"35","Yavimaya, Cradle of Growth",14,65.3
"36","Lion's Eye Diamond",14,62.8
"37","Endurance",14,65.2
"38","Verdant Catacombs",14,65.6
"39","Life from the Loam",14,59.8
"40","Mishra's Bauble",13,60.9
"41","Uro, Titan of Nature's Wrath",13,65.6
"42","Snow-Covered Forest",13,61.8
"43","Dryad Arbor",13,61.2
"44","Green Sun's Zenith",13,61.9
"45","Island",12,63.1
"46","Dark Ritual",12,65.9
"47","Dark Depths",12,59.7
"48","Thespian's Stage",12,59.7
"49","Chalice of the Void",11,67.1
"50","Delver of Secrets",11,63.5
