"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Unknown - Izzet Delver,Izzet Murktide - Karn   Post - Mono Red Red   Prison,Unknown - Karn   Post - Izzet Murktide,Unknown - Izzet Delver,Unknown - Izzet Delver
"Tiers 1.5",Sneak  &  Show - Elves - Lands,Slow   Depths,Izzet Delver - Mono Red Red   Prison,Karn   Post - Izzet Murktide - Mono Red Red   Prison,Karn   Post - Izzet Murktide - Mono Red Red   Prison
"Tiers 2",WURG Control - Karn   Post - Mono Red Red   Prison - Death  &  Taxes - Slow   Depths - Jeskai Ragavan,WURG Control - Death  &  Taxes - Izzet Delver - Unknown - Jeskai Ragavan - Sneak  &  Show - Elves,Slow   Depths - WURG Control - Sneak  &  Show - Elves - Death  &  Taxes,WURG Control - Slow   Depths - Sneak  &  Show - Elves - Death  &  Taxes,WURG Control - Slow   Depths - Sneak  &  Show - Elves - Death  &  Taxes
"Tiers 2.5",Izzet Murktide,Lands,Jeskai Ragavan - Lands,Lands - Jeskai Ragavan,Lands - Jeskai Ragavan
