"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",42,62.9
"2","Force of Negation",38,64.2
"3","Red Elemental Blast",32,62.1
"4","Surgical Extraction",28,61.5
"5","Endurance",24,62
"6","Leyline of the Void",20,65.2
"7","Force of Vigor",20,61.1
"8","Hydroblast",18,65.9
"9","Grafdigger's Cage",18,62.8
"10","Pithing Needle",18,65.9
"11","Torpor Orb",18,63.9
"12","Abrade",17,61.2
"13","Prismatic Ending",17,67.5
"14","Karakas",15,63.8
"15","Flusterstorm",14,60.2
"16","Ethersworn Canonist",14,62.6
"17","Meltdown",13,62.1
"18","Null Rod",13,64
"19","Containment Priest",13,64.3
"20","Submerge",11,63.5
"21","Carpet of Flowers",10,64.7
"22","Ensnaring Bridge",9,69.2
"23","Tormod's Crypt",9,69.2
"24","Engineered Explosives",9,58.6
"25","Thoughtseize",9,61.7
"26","Izzet Staticaster",9,66.1
"27","Meddling Mage",9,65.5
"28","Collector Ouphe",9,63.9
"29","Liquimetal Coating",8,69.5
"30","Mycosynth Lattice",8,69.5
"31","Magus of the Moon",8,64.8
"32","Deafening Silence",8,63.6
"33","Narset, Parter of Veils",8,59.6
"34","Wasteland",7,65.3
"35","Defense Grid",7,62.5
"36","Alpine Moon",7,66.7
"37","Walking Ballista",6,72.7
"38","True-Name Nemesis",6,67.4
"39","Veil of Summer",6,62.5
"40","Mindbreak Trap",6,66.7
"41","Choke",6,60.5
"42","Sphere of Resistance",6,53.8
"43","Pact of Negation",5,60.6
"44","Plague Engineer",5,57.1
"45","Dress Down",5,62.9
"46","Swords to Plowshares",5,64.5
"47","Soul-Guide Lantern",5,64.7
"48","Abrupt Decay",5,63.9
"49","Assassin's Trophy",5,56.2
"50","Progenitus",5,56.2
