"","CardNames","DeckCount","WinrateAverage"
"1","Shock",2,100
"2","Gallia of the Endless Dance",2,100
"3","Hidden Herbalists",2,100
"4","Narnam Renegade",2,100
"5","Savage Swipe",2,100
"6","Endless One",1,100
"7","Stonecoil Serpent",1,100
"8","Hall of the Bandit Lord",1,100
"9","Genesis Ultimatum",1,100
"10","Retraction Helix",1,100
"11","Viridian Longbow",1,100
"12","Mirror of Fate",1,100
"13","Tithe Taker",1,100
"14","Kozilek's Return",1,100
"15","Whispers of Emrakul",1,100
"16","Akroma, Angel of Fury",1,100
"17","Wood Elves",2,92.9
"18","Swan Song",3,91.7
"19","Dragonlord Dromoka",3,91.7
"20","Khalni Heart Expedition",3,87.5
"21","Inferno Titan",2,87.5
"22","Claim the Firstborn",2,87.5
"23","Satyr Wayfinder",2,87.5
"24","Consecrated Sphinx",2,87.5
"25","Chandra, Acolyte of Flame",3,86.4
"26","Cloudform",2,84.6
"27","Goblin Engineer",7,83.8
"28","Shalai, Voice of Plenty",3,83.3
"29","Tanglepool Bridge",6,82.8
"30","Atarka's Command",5,82.1
"31","Craterhoof Behemoth",7,81.8
"32","Ghor-Clan Rampager",4,81.8
"33","Cathartic Pyre",2,81.8
"34","Oran-Rief Hydra",1,81.8
"35","Imperious Perfect",1,81.8
"36","Lukka, Coppercoat Outcast",5,81.2
"37","Power Conduit",3,81
"38","Ideas Unbound",4,80.8
"39","Peer Through Depths",4,80.8
"40","Psychic Puppetry",4,80.8
"41","Reach Through Mists",4,80.8
"42","Trinisphere",5,80
"43","Fraying Sanity",4,80
"44","Geier Reach Sanitarium",3,80
"45","Beseech the Queen",2,80
"46","Flayer Husk",1,80
"47","Blazing Rootwalla",1,80
"48","Wonder",1,80
"49","Prosperous Innkeeper",15,79.4
"50","Benthic Biomancer",4,79.3
