"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",1516,72.7
"2","Mystical Dispute",1485,73
"3","Lurrus of the Dream-Den",1327,72.6
"4","Veil of Summer",1149,73
"5","Pithing Needle",953,72.9
"6","Path to Exile",950,72.5
"7","Force of Vigor",922,72.9
"8","Aether Gust",895,73.2
"9","Soul-Guide Lantern",778,73.2
"10","Relic of Progenitus",768,72.8
"11","Alpine Moon",716,72.2
"12","Endurance",678,72.8
"13","Chalice of the Void",656,72.1
"14","Rest in Peace",628,72.5
"15","Thoughtseize",615,73
"16","Flusterstorm",611,72.4
"17","Blood Moon",604,72.5
"18","Tormod's Crypt",586,73
"19","Nihil Spellbomb",548,72.7
"20","Force of Negation",541,72.9
"21","Spell Pierce",512,73.1
"22","Kozilek's Return",493,73.1
"23","Abrade",488,73.4
"24","Sanctifier en-Vec",471,71.6
"25","Celestial Purge",439,73.5
"26","Void Mirror",409,72.1
"27","Prismatic Ending",407,71.9
"28","Damping Sphere",399,72.1
"29","Torpor Orb",389,73.2
"30","Dismember",365,73
"31","Dovin's Veto",357,73
"32","Kor Firewalker",344,72.7
"33","Liquimetal Coating",336,73.1
"34","Grafdigger's Cage",325,72
"35","Wear // Tear",325,72.2
"36","Kolaghan's Command",324,72.8
"37","Ensnaring Bridge",313,72.6
"38","Ashiok, Dream Render",312,72.9
"39","Fatal Push",304,73.2
"40","Cleansing Wildfire",296,73.4
"41","Foundation Breaker",289,72.9
"42","Auriok Champion",284,72.8
"43","Leyline of Sanctity",282,72.4
"44","Walking Ballista",272,72.7
"45","Yorion, Sky Nomad",249,73.4
"46","Seal of Cleansing",243,72.7
"47","Dress Down",243,71.9
"48","Nature's Claim",237,72
"49","Subtlety",236,73.3
"50","Smash to Smithereens",234,71.5
