"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",1485,72.1
"2","Aether Gust",895,72
"3","Veil of Summer",1149,72
"4","Tireless Tracker",120,71.9
"5","Celestial Purge",439,71.9
"6","Abrade",488,71.9
"7","Soul-Guide Lantern",778,71.9
"8","Deicide",135,71.8
"9","Reclamation Sage",138,71.8
"10","Pithing Needle",953,71.8
"11","Engineered Explosives",1516,71.8
"12","Force of Vigor",922,71.7
"13","Lurrus of the Dream-Den",1327,71.7
"14","Kozilek's Return",493,71.6
"15","Thoughtseize",615,71.6
"16","Tormod's Crypt",586,71.6
"17","Relic of Progenitus",768,71.6
"18","Kaheera, the Orphanguard",224,71.5
"19","Spell Pierce",512,71.5
"20","Force of Negation",541,71.5
"21","Endurance",678,71.5
"22","Dispel",185,71.4
"23","Torpor Orb",389,71.4
"24","Path to Exile",950,71.4
"25","Wurmcoil Engine",210,71.3
"26","Cleansing Wildfire",296,71.3
"27","Fatal Push",304,71.3
"28","Elixir of Immortality",46,71.2
"29","Pact of Negation",117,71.2
"30","Yorion, Sky Nomad",249,71.2
"31","Liquimetal Coating",336,71.2
"32","Dovin's Veto",357,71.2
"33","Nihil Spellbomb",548,71.2
"34","Rest in Peace",628,71.2
"35","Subtlety",236,71.1
"36","Dismember",365,71.1
"37","Blood Moon",604,71.1
"38","Emrakul, the Promised End",89,71
"39","Ghost Quarter",177,71
"40","Flusterstorm",611,71
"41","Arboreal Grazer",49,70.9
"42","Wheel of Sun and Moon",80,70.9
"43","Lightning Helix",122,70.9
"44","Ashiok, Dream Render",312,70.9
"45","Foundation Breaker",289,70.9
"46","Kolaghan's Command",324,70.9
"47","Alpine Moon",716,70.9
"48","Terminate",230,70.8
"49","Auriok Champion",284,70.8
"50","Kor Firewalker",344,70.8
