"","CardNames","DeckCount","WinrateAverage"
"1","Lightning Bolt",2168,72.6
"2","Steam Vents",1979,73.1
"3","Scalding Tarn",1863,72.8
"4","Island",1844,72.9
"5","Misty Rainforest",1794,73.2
"6","Forest",1772,73.2
"7","Mountain",1709,72.7
"8","Wooded Foothills",1703,72.9
"9","Flooded Strand",1528,73.5
"10","Plains",1480,72.7
"11","Mishra's Bauble",1340,72.4
"12","Breeding Pool",1312,73.4
"13","Stomping Ground",1311,73.4
"14","Bloodstained Mire",1218,72.6
"15","Polluted Delta",1061,72.7
"16","Windswept Heath",1037,73.3
"17","Teferi, Time Raveler",1037,73.4
"18","Sacred Foundry",1017,72.4
"19","Hallowed Fountain",1016,73.6
"20","Swamp",1014,72.2
"21","Force of Negation",986,73.3
"22","Temple Garden",922,73.5
"23","Raugrin Triome",870,73.7
"24","Fiery Islet",865,72.8
"25","Spirebluff Canal",845,72.9
"26","Arid Mesa",830,72.2
"27","Blood Crypt",824,72.3
"28","Wrenn and Six",823,73.5
"29","Thoughtseize",818,72.2
"30","Expressive Iteration",807,72.8
"31","Ragavan, Nimble Pilferer",807,72.1
"32","Ketria Triome",787,73.8
"33","Urza's Saga",765,72.6
"34","Dragon's Rage Channeler",764,72.4
"35","Unholy Heat",746,72.5
"36","Verdant Catacombs",740,72.9
"37","Prismatic Ending",731,73
"38","Monastery Swiftspear",712,72.9
"39","Inquisition of Kozilek",702,72.4
"40","Archmage's Charm",695,72.4
"41","Counterspell",678,72.7
"42","Fatal Push",675,72.7
"43","Shadowspear",661,72.3
"44","Stoneforge Mystic",642,72.3
"45","Snow-Covered Plains",633,72.9
"46","Snow-Covered Island",624,73.3
"47","Overgrown Tomb",598,73
"48","Watery Grave",579,72.7
"49","Silent Clearing",562,72.3
"50","Cavern of Souls",560,73.1
