"","CardNames","DeckCount","Winrate95Min"
"1","Omnath, Locus of Creation",552,72.7
"2","Flooded Strand",1528,72.6
"3","Ketria Triome",787,72.5
"4","Raugrin Triome",870,72.5
"5","Hallowed Fountain",1016,72.5
"6","Stomping Ground",1311,72.5
"7","Breeding Pool",1312,72.4
"8","Misty Rainforest",1794,72.4
"9","Forest",1772,72.4
"10","Temple Garden",922,72.3
"11","Wrenn and Six",823,72.3
"12","Teferi, Time Raveler",1037,72.3
"13","Steam Vents",1979,72.3
"14","Uro, Titan of Nature's Wrath",200,72.2
"15","Windswept Heath",1037,72.2
"16","Force of Negation",986,72.2
"17","Snow-Covered Forest",511,72.1
"18","Island",1844,72.1
"19","Teferi, Hero of Dominaria",460,72
"20","Snow-Covered Island",624,72
"21","Wooded Foothills",1703,72
"22","Scalding Tarn",1863,72
"23","Stormwing Entity",238,71.9
"24","Field of Ruin",399,71.9
"25","Cryptic Command",537,71.9
"26","Lightning Bolt",2168,71.9
"27","Growth Spiral",153,71.8
"28","Mystic Sanctuary",200,71.8
"29","Jace, the Mind Sculptor",439,71.8
"30","Mountain",1709,71.8
"31","Plains",1480,71.8
"32","Hour of Promise",88,71.7
"33","Gemstone Caverns",294,71.7
"34","Violent Outburst",436,71.7
"35","Cavern of Souls",560,71.7
"36","Prismatic Ending",731,71.7
"37","Spirebluff Canal",845,71.7
"38","Verdant Catacombs",740,71.7
"39","Visions of Beyond",98,71.6
"40","Ruin Crab",99,71.6
"41","Archive Trap",99,71.6
"42","Khalni Garden",141,71.6
"43","Field of the Dead",178,71.6
"44","Sprite Dragon",240,71.6
"45","Valki, God of Lies",234,71.6
"46","Path to Exile",460,71.6
"47","Overgrown Tomb",598,71.6
"48","Monastery Swiftspear",712,71.6
"49","Fiery Islet",865,71.6
"50","Expressive Iteration",807,71.6
