"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",140,70.2
"2","Force of Negation",137,70.5
"3","Surgical Extraction",131,68.3
"4","Hydroblast",116,69.4
"5","Meltdown",96,71.1
"6","Faerie Macabre",92,69.6
"7","Leyline of the Void",87,71.3
"8","Containment Priest",81,69.8
"9","Loran of the Third Path",74,71.1
"10","Red Elemental Blast",69,69.7
"11","Swords to Plowshares",65,69.6
"12","Counterbalance",63,71.4
"13","Unchained Berserker",58,71.1
"14","Walking Ballista",55,72.2
"15","Empty-Shrine Kannushi",51,71.5
"16","Chalice of the Void",50,72.4
"17","Mindbreak Trap",47,70.8
"18","Fury",47,73.6
"19","Endurance",42,67.8
"20","Grafdigger's Cage",42,72.6
"21","Brotherhood's End",42,68
"22","Archon of Absolution",40,72.2
"23","Abrade",38,72.3
"24","Snuff Out",37,67.2
"25","Plague Engineer",37,66.7
"26","Aven Mindcensor",36,71
"27","Submerge",33,68.6
"28","Flusterstorm",33,67.5
"29","Carpet of Flowers",32,69.4
"30","Collector Ouphe",31,68
"31","Dismember",31,71
"32","Blue Elemental Blast",31,68.1
"33","Thoughtseize",29,65.6
"34","Magus of the Moon",27,68.3
"35","Pithing Needle",27,71.8
"36","Force of Vigor",26,68
"37","Deafening Silence",26,68
"38","Touch the Spirit Realm",26,68.4
"39","Rest in Peace",25,66
"40","Blood Moon",21,72.1
"41","Prismatic Ending",21,73.3
"42","Ephemerate",21,74.4
"43","Null Rod",20,72
"44","Dress Down",20,68.3
"45","Unlicensed Hearse",19,68.1
"46","Brazen Borrower",19,68.4
"47","Archon of Emeria",19,71.8
"48","Soul-Guide Lantern",18,66.9
"49","Torpor Orb",18,70.1
"50","Wear // Tear",18,65.8
