"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1315,0.702
"2","Christopher Rush",1220,0.704
"3","Terese Nielsen",960,0.699
"4","John Stanko",819,0.7
"5","Jeff A. Menges",735,0.695
"6","April Lee",693,0.709
"7","Mark Tedin",690,0.698
"8","Kaja Foglio",656,0.702
"9","Anastasia Ovchinnikova",636,0.693
"10","Jesper Myrfors",621,0.687
"11","Donato Giancola",619,0.708
"12","Colin MacNeil",616,0.714
"13","Kev Walker",609,0.71
"14","Ryan Pancoast",561,0.702
"15","Matt Stewart",556,0.708
"16","Cliff Childs",522,0.71
"17","Nils Hamm",521,0.706
"18","Joseph Weston",486,0.71
"19","Mark Zug",485,0.699
"20","Una Fricker",478,0.703
"21","Evan Shipard",460,0.713
"22","Brian Snõddy",440,0.709
"23","Matthew D. Wilson",434,0.709
"24","Steven Belledin",390,0.69
"25","Shelly Wan",385,0.701
"26","Lucas Graciano",366,0.709
"27","Adam Rex",355,0.713
"28","Martina Fackova",336,0.707
"29","Philip Straub",333,0.704
"30","rk post",330,0.688
"31","Marta Nael",298,0.698
"32","Chippy",294,0.707
"33","Paul Scott Canavan",287,0.7
"34","Jana Schirmer & Johannes Voss",279,0.7
"35","Randy Vargas",256,0.699
"36","Nicola Leonard",253,0.703
"37","Igor Kieryluk",241,0.691
"38","Aleksi Briclot",236,0.68
"39","Daniel Ljunggren",229,0.722
"40","Dan Frazier",229,0.691
"41","Eric Deschamps",226,0.705
"42","Ron Spears",221,0.69
"43","Mark Poole",217,0.695
"44","Julian Kok Joon Wen",215,0.71
"45","Nicholas Gregory",192,0.668
"46","Titus Lunter",189,0.715
"47","Anson Maddocks",186,0.691
"48","Richard Thomas",182,0.703
"49","Douglas Shuler",178,0.697
"50","David Palumbo",177,0.705
"51","Sandra Everingham",170,0.709
"52","Rebecca Guay",154,0.693
"53","Mike Ploog",148,0.687
"54","Tia Masic",145,0.717
"55","Scott M. Fischer",143,0.714
"56","Christopher Moeller",136,0.688
"57","Raoul Vitale",132,0.735
"58","Vincent Proce",132,0.683
"59","David Rapoza",127,0.667
"60","Pete Venters",127,0.707
"61","John Zeleznik",118,0.705
"62","Robert Bliss",117,0.676
"63","Volkan Baǵa",113,0.719
"64","Izzy",109,0.689
"65","Greg Hildebrandt",109,0.687
"66","Vance Kovacs",106,0.672
"67","Anthony S. Waters",106,0.669
"68","Andreas Zafiratos",99,0.681
"69","Marcela Medeiros",95,0.7
"70","Joseph Meehan",94,0.689
"71","Gabor Szikszai",94,0.676
"72","Mike Bierek",92,0.651
"73","Kari Christensen",90,0.699
"74","John Avon",90,0.684
"75","Drew Tucker",89,0.708
"76","Dave DeVries",84,0.701
"77","Chris Rallis",84,0.703
"78","Dany Orizio",82,0.69
"79","Franz Vohwinkel",81,0.685
"80","Mike Dringenberg",80,0.718
"81","Carl Critchlow",80,0.677
"82","Bastien L. Deharme",76,0.745
"83","Filip Burburan",74,0.671
"84","Victor Adame Minguez",73,0.685
"85","Iain McCaig",72,0.694
"86","Zack Stella",70,0.67
"87","Sam Burley",68,0.67
"88","D. Alexander Gregory",67,0.69
"89","Sidharth Chaturvedi",66,0.68
"90","Chris Rahn",65,0.682
"91","Bryan Sola",65,0.691
"92","Jehan Choo",64,0.752
"93","Margaret Organ-Kean",64,0.729
"94","Jason Chan",64,0.678
"95","Erica Yang",64,0.668
"96","Svetlin Velinov",63,0.693
"97","Dmitry Burmak",61,0.704
"98","Michael Komarck",60,0.669
"99","Andrew Mar",60,0.655
"100","Jonas De Ro",58,0.721
"101","Jeff Laubenstein",55,0.698
"102","DiTerlizzi",54,0.687
