"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Mono White Dungeon - Izzet Delver,Grixis Delver - The Epic Storm,Mono White Dungeon - Mono Red Painter - Grixis Delver - Izzet Delver,Mono White Dungeon - Izzet Delver - Mono Red Painter - Grixis Delver,Mono White Dungeon - Izzet Delver - Mono Red Painter - Grixis Delver
"Tiers 1.5",4c Control - Boros Dungeon - Reanimator - Mono Red Painter - Elves - Selesnya Depths - Cephalid breakfast,Mono Red Painter - Esper Vial - Dimir Death 's Shadow - Bant control - Riddlesmith combo - Mono White Dungeon - 4c Control - Cephalid breakfast - Izzet Delver - Boros Dungeon,4c Control - Boros Dungeon - The Epic Storm - Cephalid breakfast - Dimir Death 's Shadow - Selesnya Depths - Reanimator - Elves,4c Control - Boros Dungeon - The Epic Storm - Cephalid breakfast - Dimir Death 's Shadow - Reanimator - Selesnya Depths,4c Control - Boros Dungeon - The Epic Storm - Cephalid breakfast - Dimir Death 's Shadow - Reanimator - Selesnya Depths
"Tiers 2",Dimir Death 's Shadow - Grixis Delver - 8-cast - Sneak & Show - Esper Stoneblade - Death & Taxes - Riddlesmith combo - The Epic Storm - Esper Vial - Punishing Maverick,Selesnya Depths - Unknown - Reanimator - Elves - Punishing Maverick - 8-cast - Sneak & Show,Riddlesmith combo - Esper Vial - Bant control - 8-cast - Sneak & Show,Elves - Riddlesmith combo - Esper Vial - Bant control - Unknown - 8-cast - Sneak & Show,Elves - Riddlesmith combo - Esper Vial - Bant control - Unknown - 8-cast - Sneak & Show
"Tiers 2.5",Bant control - Unknown,Esper Stoneblade - Death & Taxes,Unknown - Punishing Maverick - Esper Stoneblade - Death & Taxes,Punishing Maverick - Esper Stoneblade - Death & Taxes,Punishing Maverick - Esper Stoneblade - Death & Taxes
