"","CardNames","DeckCount","Winrate95Min"
"1","City of Traitors",144,68.6
"2","Ancient Tomb",155,68.4
"3","Lotus Petal",180,68.3
"4","Lightning Bolt",108,68.2
"5","Twinshot Sniper",10,67.9
"6","Solitude",119,67.9
"7","Chrome Mox",117,67.8
"8","Volcanic Island",137,67.7
"9","Cavern of Souls",128,67.6
"10","Daze",121,67.6
"11","Flooded Strand",143,67.6
"12","Karakas",167,67.6
"13","Red Elemental Blast",18,67.5
"14","Mystic Sanctuary",105,67.5
"15","White Plume Adventurer",122,67.5
"16","Seasoned Dungeoneer",120,67.5
"17","Scalding Tarn",145,67.5
"18","Brainstorm",170,67.5
"19","Emeria's Call",89,67.4
"20","Brazen Borrower",92,67.4
"21","Murktide Regent",97,67.4
"22","Pyroblast",91,67.4
"23","Eiganjo, Seat of the Empire",117,67.4
"24","Expressive Iteration",107,67.4
"25","Wasteland",147,67.4
"26","Delver of Secrets",84,67.3
"27","Ponder",159,67.3
"28","Misty Rainforest",149,67.3
"29","Force of Will",175,67.3
"30","Mox Opal",36,67.2
"31","Palace Jailer",91,67.1
"32","Mishra's Bauble",103,67.1
"33","Polluted Delta",149,67
"34","Island",131,66.9
"35","Underground Sea",65,66.7
"36","Dragon's Rage Channeler",84,66.7
"37","Walking Ballista",46,66.6
"38","Great Furnace",17,66.5
"39","Steam Vents",71,66.5
"40","Goblin Welder",16,66.4
"41","Goblin Engineer",16,66.4
"42","Grindstone",17,66.4
"43","Painter's Servant",17,66.4
"44","Swords to Plowshares",134,66.3
"45","Soul-Guide Lantern",19,66.2
"46","Touch the Spirit Realm",87,66.2
"47","Elite Spellbinder",70,66.1
"48","Anointed Peacekeeper",48,66
"49","Plains",133,66
"50","Urza's Saga",51,65.9
