"","CardNames","DeckCount","WinrateAverage"
"1","Stubborn Denial",2,100
"2","Cursed Totem",1,100
"3","Smash to Dust",1,100
"4","Cast Down",3,91.7
"5","Gingerbrute",1,88.9
"6","Hall of Gemstone",4,81.2
"7","Crash",4,81
"8","Pulverize",4,81
"9","The Stone Brain",2,80
"10","White Plume Adventurer",2,80
"11","Caves of Chaos Adventurer",1,80
"12","Slaughter Pact",5,78.6
"13","Vault of Whispers",4,77.8
"14","Serra's Emissary",1,77.8
"15","Linvala, Keeper of Silence",1,77.8
"16","Bojuka Bog",1,77.8
"17","Cunning Sparkmage",1,77.8
"18","March of Otherworldly Light",15,77.3
"19","Cavern of Souls",2,76.9
"20","Outland Liberator",7,76.4
"21","Maddening Hex",7,76.4
"22","Galvanic Relay",8,75.6
"23","Peer into the Abyss",9,75
"24","Echo of Eons",9,75
"25","Tendrils of Agony",9,75
"26","Mycosynth Lattice",6,75
"27","Liquimetal Coating",6,75
"28","Back to Basics",3,75
"29","Boseiju, Who Endures",2,75
"30","Unholy Heat",2,75
"31","Sulfur Elemental",1,75
"32","Lion Sash",1,75
"33","Shriekmaw",1,75
"34","Vendetta",1,75
"35","Gaea's Blessing",1,75
"36","Ledger Shredder",1,75
"37","Ingenious Smith",1,75
"38","Spirit of the Labyrinth",1,75
"39","Murktide Regent",1,75
"40","Radiant Solar",1,75
"41","Wicked Wolf",1,75
"42","Run Afoul",1,75
"43","Mire in Misery",1,75
"44","Brittle Effigy",1,75
"45","Doomsday",1,75
"46","Reckless Impulse",1,75
"47","Fiery Confluence",1,75
"48","Umezawa's Jitte",1,75
"49","Teferi, Time Raveler",1,75
"50","Rending Volley",1,75
