"","CardNames","DeckCount","WinrateAverage"
"1","Veil of Summer",61,69.5
"2","Relic of Progenitus",57,69.7
"3","Path to Exile",56,70.8
"4","Lurrus of the Dream-Den",51,71.2
"5","Tormod's Crypt",45,71.3
"6","Kozilek's Return",40,71.2
"7","Aether Gust",38,69.9
"8","Damping Sphere",37,69.6
"9","Pithing Needle",37,71.6
"10","Liquimetal Coating",34,70
"11","Soul-Guide Lantern",34,70.8
"12","Ensnaring Bridge",33,68.8
"13","Abrade",33,69.8
"14","Grafdigger's Cage",30,67.3
"15","Cleansing Wildfire",29,69.2
"16","Wurmcoil Engine",28,69.6
"17","Engineered Explosives",28,72.3
"18","Mystical Dispute",28,69.2
"19","Spell Pierce",26,70.9
"20","Walking Ballista",25,68.3
"21","Auriok Champion",25,72.3
"22","Thoughtseize",24,72.7
"23","Kor Firewalker",23,69.5
"24","Burrenton Forge-Tender",22,72.4
"25","Sorcerous Spyglass",21,66.7
"26","Deicide",21,70.1
"27","Dispel",20,68.4
"28","Skysovereign, Consul Flagship",19,68.8
"29","Sundering Titan",19,66.7
"30","Reclamation Sage",17,72.1
"31","Bedlam Reveler",17,69
"32","Spatial Contortion",16,67.5
"33","Anger of the Gods",16,71.1
"34","Rest in Peace",16,71
"35","Surgical Extraction",16,68.5
"36","Vapor Snag",15,69.6
"37","Kozilek, Butcher of Truth",15,66.1
"38","Nature's Claim",14,68.2
"39","Celestial Purge",14,69.4
"40","Fatal Push",13,74.8
"41","Vanishing Verse",13,71.8
"42","Trinisphere",13,70
"43","Plague Engineer",12,67.7
"44","Kaya's Guile",12,68.1
"45","Flame Slash",12,73.1
"46","Dismember",12,71
"47","Obstinate Baloth",12,68.5
"48","Force of Vigor",12,67.8
"49","Ancient Grudge",11,69.3
"50","Blast Zone",11,69.3
