"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Prowess - Heliod Combo - Eldrazi Tron - Boros Prowess,Obosh Aggro - Hammer Time - Gruul Midrange - Amulet Titan,Obosh Aggro - Amulet Titan - Hammer Time - Izzet Prowess - Gruul Midrange - BTL Scapeshift - Heliod Combo,Izzet Prowess - Heliod Combo - Boros Prowess - Eldrazi Tron - Amulet Titan - BTL Scapeshift,Izzet Prowess - Heliod Combo - Boros Prowess - Eldrazi Tron - Amulet Titan - BTL Scapeshift
"Tiers 1.5",BTL Scapeshift - Dredge - Amulet Titan - Hammer Time - Gruul Midrange - Obosh Aggro - Burn - Green Tron,Izzet Control - Taking Turns - Sultai Control - BTL Scapeshift - Niv To Light - Izzet Prowess - Boros Prowess,Boros Prowess - Eldrazi Tron - Dredge - Burn,Hammer Time - Obosh Aggro - Gruul Midrange - Dredge - Burn,Hammer Time - Obosh Aggro - Gruul Midrange - Dredge - Burn
"Tiers 2",WBRG Shadow - Niv To Light - Esper Control - Sultai Control - Jeskai Control,Heliod Combo - Dredge - Burn - Grinding Breach - Jund Shadow - Eldrazi Tron - Esper Control - Jeskai Control - Green Tron,Sultai Control - Niv To Light - Green Tron - WBRG Shadow - Izzet Control - Taking Turns - Esper Control,Green Tron - Sultai Control - WBRG Shadow - Niv To Light - Izzet Control - Taking Turns - Esper Control,Green Tron - Sultai Control - WBRG Shadow - Niv To Light - Izzet Control - Taking Turns - Esper Control
"Tiers 2.5",Jund Midrange - Izzet Control - Taking Turns - Grinding Breach - Jund Shadow - Humans - Yawgmoth,WBRG Shadow - Jund Midrange - Humans - Yawgmoth,Grinding Breach - Jund Shadow - Jeskai Control - Jund Midrange - Humans - Yawgmoth,Grinding Breach - Jund Shadow - Jeskai Control - Jund Midrange - Humans - Yawgmoth,Grinding Breach - Jund Shadow - Jeskai Control - Jund Midrange - Humans - Yawgmoth
