"","CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"1","Abrade",21,16,55,66,83.3,72.1,91.4,NA,NA,"Jonas De Ro","R",2,"Instant","HOU",0.6,25.4,1.3
"2","Abundant Growth",16,4,13,16,81.2,54.4,96,NA,NA,"Vincent Proce","G",1,"Enchantment","AVR",0.4,6.3,4
"3","Ancestral Mask",12,3,10,12,83.3,51.6,97.9,NA,NA,"Massimilano Frezzato","G",3,"Enchantment","MMQ",0.3,4.8,4
"4","Annoyed Altisaur",20,6,20,24,83.3,62.6,95.3,NA,NA,"Lars Grant-West","G",7,"Creature","CMR",0.5,9.5,3.3
"5","Arbor Elf",8,2,7,8,87.5,47.3,99.7,NA,NA,"rk post","G",1,"Creature","WWK",0.2,3.2,4
"6","Archaeomancer",27,9,29,38,76.3,59.8,88.6,NA,NA,"Zoltan Boros","U",4,"Creature","M13",0.7,14.3,3
"7","Armadillo Cloak",12,3,10,12,83.3,51.6,97.9,NA,NA,"Paolo Parente","G,W",3,"Enchantment","INV",0.3,4.8,4
"8","Atog",24,6,20,25,80,59.3,93.2,NA,NA,"Jesper Myrfors","R",2,"Creature","ATQ",0.6,9.5,4
"9","Augur of Bolas",26,7,25,29,86.2,68.3,96.1,NA,NA,"Slawomir Maniak","U",2,"Creature","M13",0.7,11.1,3.7
"10","Axebane Guardian",8,2,7,8,87.5,47.3,99.7,NA,NA,"Slawomir Maniak","G",3,"Creature","RTR",0.2,3.2,4
"11","Azure Fleet Admiral",2,2,7,8,87.5,47.3,99.7,NA,NA,"Sidharth Chaturvedi","U",4,"Creature","CMR",0.1,3.2,1
"12","Battle Screech",28,7,26,31,83.9,66.3,94.5,NA,NA,"Randy Gallegos","W",4,"Sorcery","JUD",0.7,11.1,4
"13","Bayou Groff",8,2,6,8,75,34.9,96.8,NA,NA,"Ilse Gort","G",2,"Creature","STX",0.2,3.2,4
"14","Behold the Multiverse",1,1,3,4,75,19.4,99.4,NA,NA,"Magali Villeneuve","U",4,"Instant","KHM",0,1.6,1
"15","Benevolent Bodyguard",3,1,3,4,75,19.4,99.4,NA,NA,"Roger Raupp","W",1,"Creature","JUD",0.1,1.6,3
"16","Birchlore Rangers",4,1,4,4,100,39.8,100,NA,NA,"Dany Orizio","G",1,"Creature","ONS",0.1,1.6,4
"17","Blightning",6,2,6,8,75,34.9,96.8,NA,NA,"Thomas M. Baxa","B,R",3,"Sorcery","ALA",0.2,3.2,3
"18","Blood Fountain",7,3,10,13,76.9,46.2,95,NA,NA,"Evyn Fong","B",1,"Artifact","VOW",0.2,4.8,2.3
"19","Boarding Party",28,7,23,28,82.1,63.1,93.9,NA,NA,"Sidharth Chaturvedi","R",6,"Creature","CMR",0.7,11.1,4
"20","Bonder's Ornament",34,10,31,40,77.5,61.5,89.2,NA,NA,"Lindsey Look","",3,"Artifact","C20",0.9,15.9,3.4
