"","CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"1","Abrade",21,16,55,66,83.3,72.1,91.4,NA,NA,"Jonas De Ro","R",2,"Instant","HOU",0.6,25.4,1.3
"2","Abundant Growth",16,4,13,16,81.2,54.4,96,NA,NA,"Vincent Proce","G",1,"Enchantment","AVR",0.4,6.3,4
"3","Ancestral Mask",12,3,10,12,83.3,51.6,97.9,NA,NA,"Massimilano Frezzato","G",3,"Enchantment","MMQ",0.3,4.8,4
"4","Ancient Den",4,1,3,4,75,19.4,99.4,NA,NA,"Rob Alexander","",0,"Artifact,Land","MRD",0.1,1.6,4
"5","Annoyed Altisaur",20,6,20,24,83.3,62.6,95.3,NA,NA,"Lars Grant-West","G",7,"Creature","CMR",0.5,9.5,3.3
"6","Arbor Elf",8,2,7,8,87.5,47.3,99.7,NA,NA,"rk post","G",1,"Creature","WWK",0.2,3.2,4
"7","Archaeomancer",27,9,29,38,76.3,59.8,88.6,NA,NA,"Zoltan Boros","U",4,"Creature","M13",0.7,14.3,3
"8","Arctic Treeline",4,2,6,8,75,34.9,96.8,NA,NA,"Alayna Danner","",0,"Land","KHM",0.1,3.2,2
"9","Armadillo Cloak",12,3,10,12,83.3,51.6,97.9,NA,NA,"Paolo Parente","G,W",3,"Enchantment","INV",0.3,4.8,4
"10","Ash Barrens",81,29,97,121,80.2,71.9,86.9,NA,NA,"Jonas De Ro","",0,"Land","C16",2.1,46,2.8
"11","Atog",24,6,20,25,80,59.3,93.2,NA,NA,"Jesper Myrfors","R",2,"Creature","ATQ",0.6,9.5,4
"12","Augur of Bolas",26,7,25,29,86.2,68.3,96.1,NA,NA,"Slawomir Maniak","U",2,"Creature","M13",0.7,11.1,3.7
"13","Axebane Guardian",8,2,7,8,87.5,47.3,99.7,NA,NA,"Slawomir Maniak","G",3,"Creature","RTR",0.2,3.2,4
"14","Azorius Chancery",33,9,29,38,76.3,59.8,88.6,NA,NA,"John Avon","",0,"Land","DIS",0.9,14.3,3.7
"15","Azure Fleet Admiral",2,2,7,8,87.5,47.3,99.7,NA,NA,"Sidharth Chaturvedi","U",4,"Creature","CMR",0.1,3.2,1
"16","Battle Screech",28,7,26,31,83.9,66.3,94.5,NA,NA,"Randy Gallegos","W",4,"Sorcery","JUD",0.7,11.1,4
"17","Bayou Groff",8,2,6,8,75,34.9,96.8,NA,NA,"Ilse Gort","G",2,"Creature","STX",0.2,3.2,4
"18","Behold the Multiverse",1,1,3,4,75,19.4,99.4,NA,NA,"Magali Villeneuve","U",4,"Instant","KHM",0,1.6,1
"19","Benevolent Bodyguard",3,1,3,4,75,19.4,99.4,NA,NA,"Roger Raupp","W",1,"Creature","JUD",0.1,1.6,3
"20","Birchlore Rangers",4,1,4,4,100,39.8,100,NA,NA,"Dany Orizio","G",1,"Creature","ONS",0.1,1.6,4
