"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","Mark Stanton",2,"Izzet Murktide","2","https://mtgmelee.com/Decklist/View/277123; https://mtgmelee.com/Decklist/View/277514"
"2","Cody Childers",2,"Hammer Time","2","https://mtgmelee.com/Decklist/View/276754; https://mtgmelee.com/Decklist/View/278479"
"3","Manadadnate",2,"Elementals","2","https://mtgmelee.com/Decklist/View/277204; https://mtgmelee.com/Decklist/View/277714"
"4","Jesse Liu",1,"Yawgmoth","1","https://mtgmelee.com/Decklist/View/273907"
"5","dylan ham",1,"Grixis Shadow","1","https://mtgmelee.com/Decklist/View/274201"
"6","Max Hersch",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/273041"
"7","Jeffrey Hicks",1,"Amulet Titan","1","https://mtgmelee.com/Decklist/View/274302"
"8","Josh Schindler",1,"Izzet Murktide","1","https://mtgmelee.com/Decklist/View/274169"
"9","Ryan Winans",1,"Footfalls","1","https://mtgmelee.com/Decklist/View/274173"
"10","Gabriel Balannik",1,"Izzet Murktide","1","https://mtgmelee.com/Decklist/View/274162"
"11","Josh Engle",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/274161"
"12","Daryl Ayers",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/276810"
"13","Camron Neighbours",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/277141"
"14","heyward charles",1,"Elementals","1","https://mtgmelee.com/Decklist/View/277143"
"15","Nathan Jainchill",1,"Jeskai Control","1","https://mtgmelee.com/Decklist/View/277086"
"16","Micah Larrow",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/277075"
"17","Chad Kelley",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/277013"
"18","Aiden Jones",1,"Jund Saga","1","https://mtgmelee.com/Decklist/View/277212"
"19","Drew Anderson",1,"Merfolk","1","https://mtgmelee.com/Decklist/View/277262"
"20","Nolan Franck",1,"Prowess","1","https://mtgmelee.com/Decklist/View/277266"
"21","Lester Schaffluetzel",1,"Dredge","1","https://mtgmelee.com/Decklist/View/277230"
"22","Luna Eason",1,"Jeskai Control","1","https://mtgmelee.com/Decklist/View/277243"
"23","Alex Hon",1,"Footfalls","1","https://mtgmelee.com/Decklist/View/277227"
"24","Shota Watanabe",1,"Amulet Titan","1","https://mtgmelee.com/Decklist/View/274508"
"25","Yosuke Mochizuki",1,"Jund Saga","1","https://mtgmelee.com/Decklist/View/275266"
"26","Yoshihisa Komiya",1,"Jund Saga","1","https://mtgmelee.com/Decklist/View/275061"
"27","Yoshitaka Fujino",1,"Merfolk","1","https://mtgmelee.com/Decklist/View/276462"
"28","Takenori Tobisawa",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/275481"
"29","Hiroaki Fukumoto",1,"Rakdos Scam","1","https://mtgmelee.com/Decklist/View/275998"
"30","atsushi nakano",1,"Jund Saga","1","https://mtgmelee.com/Decklist/View/275788"
"31","Yuki Osamoto",1,"Footfalls","1","https://mtgmelee.com/Decklist/View/275750"
"32","Daniel Buchanan",1,"Living End","1","https://mtgmelee.com/Decklist/View/278049"
"33","Will Pulliam",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/277392"
"34","Alan Swan",1,"Underworld Breach Combo","1","https://mtgmelee.com/Decklist/View/278066"
"35","Dalton Ozmun",1,"Mono Red Midrange","1","https://mtgmelee.com/Decklist/View/278099"
"36","TJ Rataiczak",1,"Izzet Murktide","1","https://mtgmelee.com/Decklist/View/277668"
"37","Baxter Berlin",1,"Hammer Time","1","https://mtgmelee.com/Decklist/View/277525"
"38","Robert Stanley",1,"Rakdos Scam","1","https://mtgmelee.com/Decklist/View/278380"
"39","James Manges",1,"Izzet Murktide","1","https://mtgmelee.com/Decklist/View/278321"
"40","Ashlen Johnson",1,"Izzet Murktide","1","https://mtgmelee.com/Decklist/View/278549"
"41","Terry Stratton",1,"Amulet Titan","1","https://mtgmelee.com/Decklist/View/278584"
"42","Marcus Roth",1,"Creativity Combo","1","https://mtgmelee.com/Decklist/View/278300"
"43","Blake Nunez",1,"Yawgmoth","1","https://mtgmelee.com/Decklist/View/278449"
"44","Jeremiah Chatham",1,"Rakdos Scam","1","https://mtgmelee.com/Decklist/View/278203"
