"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Creativity Combo - Hammer Time - Rakdos Scam - Footfalls - Burn - Amulet Titan - Yawgmoth - Elementals - Green Tron - Mill - Merfolk - Domain Zoo,Mono Red Midrange - Izzet Breach Value - Living End - Jeskai Breach Value - Gruul Saga - Footfalls - Amulet Titan - Abzan Midrange - Rakdos Scam - Gruul Midrange,Living End - Footfalls - Rakdos Scam - Amulet Titan - Creativity Combo - Mono Red Midrange - Hammer Time - Jeskai Breach Value - Merfolk - Izzet Breach Value,Creativity Combo - Footfalls - Rakdos Scam - Hammer Time - Izzet Murktide - Amulet Titan - Burn - Living End - Merfolk - Elementals - Yawgmoth,Creativity Combo - Footfalls - Rakdos Scam - Hammer Time - Izzet Murktide - Amulet Titan - Burn - Living End - Merfolk - Elementals - Yawgmoth
"Tiers 1.5",Living End - Jeskai Control - Prowess - Underworld Breach Combo - Jund Midrange - Grixis Shadow - Jund Saga - Infect - Unknown - Omnath Control - Devoted Combo - Jeskai Breach Value - Blue Tron - Affinity,Creativity Combo - Merfolk - 5 Color Blink - WURG Control - Hardened Scales - Jund Saga - Hammer Time - Jeskai Control - Devoted Combo - Jeskai Midrange - Mono White Taxes - Underworld Breach Combo - Asmo Food - Domain Zoo - Elves - Burn - Blue Tron - Omnath Scapeshift - Prowess - Bant Blink - Elementals - Rakdos Midrange - Grixis Shadow - Enchantress - Kuldotha Aggro,Jeskai Control - Jund Saga - Burn - Underworld Breach Combo - Domain Zoo - Devoted Combo - Gruul Midrange - Elementals - Gruul Saga - Izzet Murktide - Prowess - Yawgmoth - Grixis Shadow - Asmo Food - Abzan Midrange - Blue Tron - Jeskai Midrange - Jund Midrange - Mono White Taxes - WURG Control - 5 Color Blink - Omnath Control - Mill,Domain Zoo - Jeskai Control - Jeskai Breach Value - Jund Saga - Underworld Breach Combo - Mill - Prowess - Green Tron - Devoted Combo - Grixis Shadow - Izzet Breach Value - Mono Red Midrange - Jund Midrange - Gruul Midrange - Blue Tron - Asmo Food - Omnath Control - Infect - Gruul Saga,Domain Zoo - Jeskai Control - Jeskai Breach Value - Jund Saga - Underworld Breach Combo - Mill - Prowess - Green Tron - Devoted Combo - Grixis Shadow - Izzet Breach Value - Mono Red Midrange - Jund Midrange - Gruul Midrange - Blue Tron - Asmo Food - Omnath Control - Infect - Gruul Saga
"Tiers 2",Asmo Food - Bant Control - Eldrazi Tron - Enchantress - Gruul Midrange - Coffers Control - Reanimator - Izzet Breach Value - Jeskai Midrange - Azorius Control - Dredge - Rakdos Midrange - Mono White Humans - Mardu Scam - Conflict(Elementals,Omnath Saheeli) - Mono White Taxes - Stoneblade - Goblins - Thopter Urza - Gruul Saga - Bant Blink - Titan Shift - Rotpriest Combo - Abzan Midrange - Blue Scapeshift - WURG Control - Omnath Scapeshift - 5 Color Blink - Kuldotha Aggro - Elves - Crabvine - Mono Blue Control - Glimpse Combo,Izzet Murktide - Yawgmoth - Omnath Control - Dredge - Mono White Humans - Crabvine - Jund Midrange - Affinity - Conflict(Elementals,Omnath Saheeli) - Infect - Mardu Scam - Titan Shift - Bant Control - Mill - Eldrazi Tron - Azorius Control - Blue Scapeshift - Green Tron - WURG Blink - Stoneblade - Goblins,Enchantress - Hardened Scales - Infect - Green Tron - Affinity - Rakdos Midrange - Bant Blink - Elves - Omnath Scapeshift - Dredge - Bant Control - Mono White Humans - Eldrazi Tron - Kuldotha Aggro - Conflict(Elementals,Omnath Saheeli) - Mardu Scam - Crabvine - Azorius Control - Titan Shift - Unknown - Blue Scapeshift,Jeskai Midrange - Affinity - Abzan Midrange - Enchantress - Mono White Taxes - Unknown - WURG Control - 5 Color Blink - Bant Control - Rakdos Midrange - Hardened Scales - Eldrazi Tron - Bant Blink - Dredge - Omnath Scapeshift - Elves - Mono White Humans - Conflict(Elementals,Omnath Saheeli) - Mardu Scam - Azorius Control - Kuldotha Aggro - Titan Shift - Reanimator - Crabvine - Coffers Control - Blue Scapeshift - Stoneblade - Goblins,Jeskai Midrange - Affinity - Abzan Midrange - Enchantress - Mono White Taxes - Unknown - WURG Control - 5 Color Blink - Bant Control - Rakdos Midrange - Hardened Scales - Eldrazi Tron - Bant Blink - Dredge - Omnath Scapeshift - Elves - Mono White Humans - Conflict(Elementals,Omnath Saheeli) - Mardu Scam - Azorius Control - Kuldotha Aggro - Titan Shift - Reanimator - Crabvine - Coffers Control - Blue Scapeshift - Stoneblade - Goblins
"Tiers 2.5",Goryo Reanimator - Mono Red Midrange - Izzet Aggro - Hardened Scales - WURG Blink - Mono Red Saga,Rotpriest Combo - Reanimator - Thopter Urza - Unknown - Mono Red Saga - Coffers Control - Mono Blue Control - Goryo Reanimator - Glimpse Combo - Izzet Aggro,Reanimator - Stoneblade - Goblins - Coffers Control - Thopter Urza - WURG Blink - Rotpriest Combo - Mono Red Saga - Mono Blue Control - Goryo Reanimator - Glimpse Combo - Izzet Aggro,Thopter Urza - Rotpriest Combo - WURG Blink - Mono Red Saga - Mono Blue Control - Goryo Reanimator - Glimpse Combo - Izzet Aggro,Thopter Urza - Rotpriest Combo - WURG Blink - Mono Red Saga - Mono Blue Control - Goryo Reanimator - Glimpse Combo - Izzet Aggro
