"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",1166,73.2
"2","Engineered Explosives",1132,73
"3","Lurrus of the Dream-Den",1036,72.6
"4","Veil of Summer",984,73.2
"5","Path to Exile",829,72.7
"6","Aether Gust",814,73.3
"7","Pithing Needle",769,73
"8","Force of Vigor",676,73.2
"9","Soul-Guide Lantern",671,73.3
"10","Relic of Progenitus",561,72.8
"11","Tormod's Crypt",531,73
"12","Rest in Peace",515,72.7
"13","Chalice of the Void",498,72.1
"14","Kozilek's Return",486,73.2
"15","Alpine Moon",481,72.2
"16","Blood Moon",475,72.9
"17","Abrade",472,73.4
"18","Endurance",447,73.3
"19","Thoughtseize",441,73.1
"20","Flusterstorm",427,72.6
"21","Spell Pierce",403,73.3
"22","Force of Negation",388,73.2
"23","Damping Sphere",379,72.4
"24","Nihil Spellbomb",379,72.7
"25","Celestial Purge",365,73.5
"26","Dismember",349,73.3
"27","Sanctifier en-Vec",336,71.7
"28","Void Mirror",329,72.2
"29","Kor Firewalker",316,72.5
"30","Liquimetal Coating",303,73.2
"31","Grafdigger's Cage",300,72.3
"32","Ashiok, Dream Render",299,72.9
"33","Cleansing Wildfire",295,73.5
"34","Torpor Orb",294,73.5
"35","Ensnaring Bridge",292,72.7
"36","Prismatic Ending",284,72
"37","Auriok Champion",283,72.9
"38","Fatal Push",277,73.3
"39","Wear // Tear",274,73
"40","Dovin's Veto",251,73.2
"41","Walking Ballista",244,72.7
"42","Foundation Breaker",240,73.5
"43","Leyline of Sanctity",228,72.8
"44","Kolaghan's Command",226,72.7
"45","Anger of the Gods",218,72.2
"46","Timely Reinforcements",218,72.3
"47","Kozilek, Butcher of Truth",206,73
"48","Wurmcoil Engine",202,74
"49","Smash to Smithereens",199,71.8
"50","Nature's Claim",198,72.4
