"","Artist","NoCopies","Winrate"
"1","Rob Alexander",25368,0.731
"2","Christopher Rush",13141,0.731
"3","Mark Poole",6497,0.73
"4","Eric Deschamps",6035,0.727
"5","Chippy",5317,0.728
"6","Adam Paquette",5309,0.732
"7","Steve Argyle",4479,0.73
"8","Shelly Wan",4179,0.733
"9","Aleksi Briclot",4133,0.728
"10","Tomasz Jedruszek",4125,0.727
"11","Philip Straub",4110,0.729
"12","Raymond Swanland",3962,0.73
"13","Douglas Shuler",3911,0.729
"14","Ron Spears",3905,0.73
"15","Franz Vohwinkel",3860,0.729
"16","Todd Lockwood",3797,0.73
"17","Anastasia Ovchinnikova",3762,0.73
"18","Svetlin Velinov",3687,0.73
"19","Jason Chan",3567,0.731
"20","Jonas De Ro",3564,0.734
"21","Terese Nielsen",3559,0.731
"22","John Avon",3507,0.734
"23","Seb McKinnon",3426,0.727
"24","Chris Rallis",3383,0.737
"25","Mark Zug",3342,0.724
"26","Vance Kovacs",3316,0.731
"27","Ryan Pancoast",3312,0.731
"28","Paul Scott Canavan",3109,0.732
"29","John Stanko",3034,0.728
"30","Chase Stone",3003,0.733
"31","Jesper Myrfors",2996,0.73
"32","Dave Kendall",2893,0.729
"33","Anthony S. Waters",2872,0.733
"34","Mark Tedin",2821,0.725
"35","Howard Lyon",2807,0.725
"36","Kev Walker",2805,0.729
"37","Cyril Van Der Haegen",2780,0.724
"38","Vincent Proce",2761,0.73
"39","Izzy",2720,0.728
"40","Yeong-Hao Han",2693,0.725
"41","Cliff Childs",2641,0.733
"42","Jung Park",2588,0.724
"43","Ekaterina Burmak",2561,0.732
"44","Alayna Danner",2552,0.723
"45","Daarken",2545,0.728
"46","Randy Vargas",2425,0.732
"47","Pete Venters",2415,0.727
"48","Sam Burley",2404,0.734
"49","Lake Hurwitz",2375,0.73
"50","Jason Rainville",2351,0.73
"51","Chris Rahn",2345,0.734
"52","Titus Lunter",2290,0.725
"53","James Paick",2289,0.732
"54","Simon Dominic",2253,0.728
"55","Tom Wänerstrand",2252,0.726
"56","Michael Sutfin",2224,0.725
"57","Dmitry Burmak",2221,0.724
"58","Mike Bierek",2151,0.722
"59","Anson Maddocks",2024,0.732
"60","Martina Fackova",2020,0.725
"61","Warren Mahy",1939,0.729
"62","Lius Lasahido",1926,0.737
"63","Greg Hildebrandt",1788,0.724
"64","Darrell Riche",1764,0.735
"65","Matt Stewart",1761,0.722
"66","Raoul Vitale",1745,0.731
"67","Volkan Baǵa",1743,0.726
"68","Heather Hudson",1693,0.733
"69","Michael Komarck",1612,0.724
"70","Richard Wright",1594,0.729
"71","Kari Christensen",1586,0.722
"72","Wisnu Tan",1579,0.729
"73","Jeff Miracola",1551,0.734
"74","Daniel Ljunggren",1545,0.726
"75","Wayne England",1526,0.728
"76","Kieran Yanner",1507,0.73
"77","Jason Felix",1507,0.731
"78","Richard Whitters",1503,0.737
"79","Cynthia Sheppard",1460,0.729
"80","Donato Giancola",1454,0.725
"81","Jean-Sébastien Rossbach",1443,0.727
"82","Amy Weber",1438,0.722
"83","Victor Adame Minguez",1390,0.732
"84","Dimitar Marinski",1337,0.732
"85","David Martin",1330,0.731
"86","Ben Thompson",1313,0.726
"87","rk post",1306,0.728
"88","Greg Staples",1279,0.724
"89","Christopher Moeller",1271,0.73
"90","Dan Frazier",1249,0.723
"91","John Howe",1243,0.728
"92","Justin Murray",1240,0.728
"93","Lucas Graciano",1206,0.724
"94","Johannes Voss",1194,0.717
"95","Steven Belledin",1188,0.727
"96","Noah Bradley",1150,0.73
"97","Dan Scott",1146,0.73
"98","Slawomir Maniak",1142,0.725
"99","Erica Yang",1129,0.725
"100","David Rapoza",1065,0.729
"101","Martina Pilcerova",1061,0.74
"102","Zoltan Boros",1056,0.718
"103","Christine Choi",1044,0.727
"104","Scott Murphy",1041,0.738
"105","Michael C. Hayes",1025,0.719
"106","Adam Rex",1016,0.727
"107","Caroline Gariba",988,0.743
"108","Evan Shipard",973,0.731
"109","Gabor Szikszai",925,0.737
"110","Campbell White",890,0.716
"111","Johann Bodin",872,0.723
"112","Craig J Spearing",865,0.728
"113","Magali Villeneuve",814,0.731
"114","Nicholas Gregory",801,0.714
"115","Yongjae Choi",790,0.737
"116","Heonhwa Choe",773,0.724
"117","David Palumbo",770,0.733
"118","Mathias Kollros",764,0.736
"119","Bastien L. Deharme",747,0.734
"120","Jaime Jones",701,0.723
"121","Mark A. Nelson",689,0.723
"122","Jesper Ejsing",668,0.732
"123","Jim Nelson",642,0.729
"124","Caio Monteiro",641,0.722
"125","Chris Ostrowski",637,0.731
"126","Pat Morrissey",626,0.735
"127","Alex Horley-Orlandelli",617,0.727
"128","Zoltan Boros & Gabor Szikszai",615,0.733
"129","Luca Zontini",613,0.733
"130","Fred Fields",604,0.731
"131","Lie Setiawan",583,0.721
"132","Igor Kieryluk",572,0.727
"133","Scott M. Fischer",570,0.729
"134","Karl Kopinski",512,0.74
"135","Nils Hamm",501,0.72
"136","Dave DeVries",499,0.745
"137","Filip Burburan",466,0.709
"138","Charles Urbach",455,0.736
"139","Jana Schirmer & Johannes Voss",430,0.715
"140","John Matson",425,0.732
"141","Lars Grant-West",418,0.729
"142","Rebecca Guay",403,0.717
"143","Deruchenko Alexander",398,0.72
"144","Tomas Giorello",394,0.732
"145","Richard Kane Ferguson",393,0.726
"146","Dominick Domingo",386,0.736
"147","Sidharth Chaturvedi",381,0.716
"148","Alexander Forssberg",371,0.729
"149","DiTerlizzi",368,0.728
"150","Mark Winters",367,0.732
"151","Randy Gallegos",364,0.737
"152","Winona Nelson",342,0.721
"153","Peter Mohrbacher",338,0.728
"154","Johan Grenier",330,0.744
"155","Nicholas Elias",320,0.72
"156","Khang Le",316,0.741
"157","Forrest Imel",304,0.724
"158","Edward P. Beard, Jr.",302,0.725
"159","Austin Hsu",298,0.724
"160","Sam Wood",294,0.722
"161","Livia Prima",294,0.704
"162","Brom",286,0.724
"163","Ron Spencer",279,0.731
"164","Grzegorz Rutkowski",279,0.725
"165","Brandon Kitkouski",275,0.732
"166","Wayne Reynolds",271,0.708
"167","Joseph Meehan",255,0.736
"168","Willian Murai",255,0.692
"169","Eric Fortune",253,0.73
"170","Chuck Lukacs",253,0.723
"171","Jeremy Enecio",249,0.732
"172","Jama Jurabaev",249,0.733
"173","Steve Prescott",246,0.718
"174","Alan Pollack",243,0.725
"175","Thomas M. Baxa",228,0.721
"176","Anthony Francisco",227,0.725
"177","Uriah Voth",225,0.726
"178","James Ryman",217,0.731
"179","Lindsey Look",208,0.722
"180","Hideaki Takamura",207,0.723
"181","Joe Slucher",205,0.725
"182","Wesley Burt",204,0.72
"183","Jeremy Jarvis",201,0.719
"184","Cristi Balanescu",197,0.735
"185","Zack Stella",196,0.739
"186","Bryon Wackwitz",194,0.727
"187","Tim Hildebrandt",193,0.728
"188","Jim Murray",189,0.719
"189","Hugh Jamieson",181,0.726
"190","Tony Szczudlo",176,0.723
"191","Phil Foglio",175,0.748
"192","Mark Brill",175,0.737
"193","Antonio José Manzanedo",166,0.742
"194","Drew Tucker",165,0.745
"195","Robbie Trevino",164,0.744
"196","Ryan Yee",159,0.71
"197","Carl Critchlow",157,0.744
"198","Tommy Arnold",152,0.715
"199","Iain McCaig",152,0.708
"200","Don Hazeltine",150,0.715
"201","Sarah Finnigan",146,0.724
"202","Dany Orizio",146,0.728
"203","Brian Snõddy",143,0.688
"204","G-host Lee",141,0.717
"205","Una Fricker",140,0.698
"206","Suzanne Helmigh",139,0.696
"207","Bryan Sola",138,0.69
"208","Piotr Dura",131,0.709
"209","Milivoj Ćeran",129,0.746
"210","Ilse Gort",128,0.736
"211","Chris Seaman",128,0.718
"212","Michael Bruinsma",127,0.733
"213","Stephen Tappin",123,0.725
"214","Dave Allsop",121,0.718
"215","Matt Cavotta",116,0.733
"216","Glen Angus",113,0.732
"217","Matt Thompson",111,0.665
"218","Iris Compiet",109,0.734
"219","Tyler Walpole",109,0.747
"220","Bud Cook",108,0.705
"221","Anna Podedworna",105,0.722
"222","D. Alexander Gregory",103,0.713
"223","Jonathan Kuo",98,0.739
"224","David Gaillet",97,0.719
"225","Jokubas Uogintas",96,0.725
"226","Zezhou Chen",95,0.705
"227","Allen Williams",89,0.722
"228","Jakub Kasper",88,0.686
"229","NéNé Thomas",83,0.746
"230","Mitsuaki Sagiri",82,0.663
"231","Chris Cold",77,0.72
"232","Andrew Mar",76,0.758
"233","Andrey Kuzinskiy",75,0.703
"234","Eytan Zana",74,0.717
"235","Lucas Staniec",71,0.725
"236","Ralph Horsley",70,0.732
"237","Goran Josic",69,0.712
"238","E. M. Gist",69,0.7
"239","Scott Hampton",68,0.716
"240","Mark Behm",68,0.73
"241","Florian de Gesincourt",66,0.742
"242","Bayard Wu",65,0.758
"243","Tyler Jacobson",64,0.743
"244","Daniel Gelon",62,0.689
"245","Anna Steinbauer",61,0.73
"246","Jason A. Engle",60,0.734
"247","Jon Foster",57,0.744
"248","Aaron Miller",56,0.727
"249","Scott Chou",56,0.719
"250","Mike Dringenberg",53,0.725
"251","Mads Ahm",53,0.703
"252","Melissa A. Benson",52,0.737
"253","Marta Nael",52,0.679
"254","YW Tang",50,0.7
"255","Marc Simonetti",49,0.8
"256","Andreas Rocha",48,0.789
"257","Daren Bader",48,0.714
"258","Chris J. Anderson",45,0.728
